id;mass;r_x;r_y;v_x;v_y
0;9.316057745073297E34;4.219183340323015E10;-3.8225978869358187E9;0.0;0.0
1;4.08450301064341E33;-1.0927852375354095E9;-1.5687892698506578E10;0.0;0.0
2;7.503225988517213E34;2.1302814787909668E10;-3.3814312581158974E10;0.0;0.0
3;8.339767872941442E33;1.871635226104091E10;3.987826992083153E9;0.0;0.0
4;9.947375295646E34;3.255072411576533E10;-1.1528378450312454E10;0.0;0.0
5;7.593112771569091E33;-1.5401505733551607E10;1.2801325718077007E10;0.0;0.0
6;9.827528884639533E34;3.7616148684367584E10;-6.405523040997072E10;0.0;0.0
7;4.369494697290824E34;3.5673337530464077E9;1.7805234667133705E10;0.0;0.0
8;3.091440612892335E33;-1.1217565494277279E10;-2.0623544599277534E10;0.0;0.0
9;5.338448687446928E34;1.6883122157814148E10;-3.7564932014128174E10;0.0;0.0
10;5.619678951555036E34;-3.666062395896654E10;7.953579076682789E9;0.0;0.0
11;6.239825705672239E34;-3.654969569751533E10;-7.075399093131972E10;0.0;0.0
12;3.642323822673423E34;1.0970245666166828E10;6.124568150620028E9;0.0;0.0
13;2.2978263288561873E33;-5.699887153215145E9;2.4067096132714415E9;0.0;0.0
14;7.179054623139018E33;8.067374510435856E9;-1.2039534580941257E10;0.0;0.0
15;6.941240752169153E34;2.8978390175971462E10;-1.1787191653413805E10;0.0;0.0
16;5.398910057220274E34;-1.9459610644081116E10;-3.2639487568491635E9;0.0;0.0
17;4.952136400826996E33;9.900454064365726E9;4.2996052178308945E10;0.0;0.0
18;8.913407029110797E34;2.3293019788139324E10;-4.4686213560188324E10;0.0;0.0
19;7.469113877153806E34;2.1962352277561596E10;-7.549927535499067E8;0.0;0.0
20;3.2021912891903416E34;1.5735436921515335E10;2.599977374545989E9;0.0;0.0
21;7.007475618637029E34;-9.370928933749107E9;-2.7123804999481506E10;0.0;0.0
22;1.8779712230714766E34;-1.0410834752176426E10;-5.045475224868346E10;0.0;0.0
23;8.17593472183085E34;2.208640397271937E10;2.6341849684761887E10;0.0;0.0
24;2.9678215623662466E34;1.6884885231187527E10;1.2046319805036407E10;0.0;0.0
25;9.260107915624538E34;5.008708621761168E9;1.3729590028504814E10;0.0;0.0
26;1.3506814049808512E34;5.444842345188406E10;-2.4361842980682114E10;0.0;0.0
27;7.824367554155802E34;1.0895066763724682E10;2.0390612112000008E9;0.0;0.0
28;1.2426833797497114E34;-3.6043163910588394E10;-4.266555831789508E10;0.0;0.0
29;9.491141053132537E33;1.020550165241248E10;-8.55985586118112E9;0.0;0.0
30;2.0964398859574298E34;-1.3705073212244228E10;-3.635876622164958E10;0.0;0.0
31;9.514805341056039E34;-1.045605794223085E10;-3.3470540487158194E9;0.0;0.0
32;1.3591173375364747E34;-8.366233224294179E9;-2.1377476371166977E10;0.0;0.0
33;3.0526430323691136E34;-2.6702736465358253E10;1.8431052493831184E10;0.0;0.0
34;9.656411663116022E34;-5.31024980653705E9;2.3741004031474705E10;0.0;0.0
35;6.243235893773244E34;-1.337279778432736E10;-1.9710437346146286E10;0.0;0.0
36;9.226904805554096E34;-1.956963545968835E10;3.9468252576821404E9;0.0;0.0
37;8.920733441084234E34;7.033812410166052E9;3.0776642997546215E10;0.0;0.0
38;8.351662686051423E34;-3.7563681569022164E9;-5.557221834878755E10;0.0;0.0
39;8.509930774845222E34;-1.2656078676159739E10;2.6126678330460106E10;0.0;0.0
40;3.569262636493313E34;2.8731505139405838E10;-4.880188304688301E10;0.0;0.0
41;9.344261889416117E34;3.820707286062394E9;-2.689274969918169E10;0.0;0.0
42;4.638772498554652E34;1.747593520032122E10;-2.6772558227626694E10;0.0;0.0
43;4.718540432224051E34;-7.443993118555324E10;-2.922944619420148E10;0.0;0.0
44;5.572964741225044E34;-1.784761075584447E10;-4.785470344087886E10;0.0;0.0
45;4.127844563073492E34;1.112442126896144E10;-4.332746317167978E10;0.0;0.0
46;1.787810671011975E34;1.4692307848023748E9;3.0682311745699764E10;0.0;0.0
47;6.2547865194799235E34;1.0271428344667044E9;-1.6711275586798073E10;0.0;0.0
48;2.1446105185743735E34;-6.369753357023169E10;3.875186139951985E10;0.0;0.0
49;2.1586595221122175E34;-1.6206267424434145E10;-2.3465560844495673E9;0.0;0.0
50;7.344489902756722E34;1.257368306208827E10;-7.880971637474688E9;0.0;0.0
51;9.74242150479792E34;-1.1824508531809038E10;4.187508641390646E10;0.0;0.0
52;3.6815572094531366E34;-4.160300986448909E10;-3.6029787672759964E10;0.0;0.0
53;6.812894265470107E34;-1.4675971831935389E10;2.435010834468752E10;0.0;0.0
54;8.134674115972939E34;2.411423847749168E10;-8.175225923934934E9;0.0;0.0
55;9.823870508809046E34;-1.9384409853438347E10;2.1094221528842258E9;0.0;0.0
56;8.033592989048447E33;4.3428469730227613E8;-4.828101873616292E9;0.0;0.0
57;3.0552967227486083E34;-1.187316661654531E10;9.805961417983742E9;0.0;0.0
58;4.6165510373605E34;-5.172984217500119E9;-1.2632339890412567E10;0.0;0.0
59;4.473484712387472E33;4.182998620389218E10;3.6403406023929844E9;0.0;0.0
60;8.028682213693322E34;-1.0760253282278152E10;-2.2370793161431705E10;0.0;0.0
61;6.423589401936586E34;-2.0962973438614438E9;-5.4382658408599014E10;0.0;0.0
62;6.026647530127841E34;1.6659532152678318E10;-2.176113353071196E10;0.0;0.0
63;4.197149944928304E34;-2.935457700008811E10;-3.2604055615222042E10;0.0;0.0
64;1.4077755691696465E34;-2.317608957493355E10;1.8059743791270493E10;0.0;0.0
65;3.6459362760446363E34;-3.508421280107046E10;1.950011238286404E10;0.0;0.0
66;6.564666173846282E34;2.9851657677161E10;-2.2669782033777485E9;0.0;0.0
67;3.1394510511958854E34;-6.908217111897627E10;-1.871633559651516E10;0.0;0.0
68;9.978786267469659E34;1.2959553583715677E9;-6.292922389128891E9;0.0;0.0
69;4.028510329424912E34;-2.021272324022131E10;-4.8523600725064896E10;0.0;0.0
70;2.9342399894556783E34;6.065940450892975E9;1.2723955466100609E10;0.0;0.0
71;4.0733527268771587E34;1.3891699170448734E10;4.10854379702866E9;0.0;0.0
72;2.9302524972423164E34;-1.4963749112763136E10;3.61949372322368E10;0.0;0.0
73;9.284514992883645E34;-6.408672360423569E10;1.2464393388971779E10;0.0;0.0
74;4.793843117892814E34;2.0589795539300472E10;-1.135395486587642E10;0.0;0.0
75;4.1654341359055535E34;-3.0681545822248756E10;-4.0564146360078855E9;0.0;0.0
76;1.4785344967289323E33;3.357936337617686E10;6.268814454983332E9;0.0;0.0
77;9.792860725826706E34;5.752224695397652E9;-1.4118832330167152E10;0.0;0.0
