id;mass;r_x;r_y;v_x;v_y
0;1.6545420540671489E34;4.126320155022892E10;-1.7516773930984543E10;0.0;0.0
1;4.857983054597739E34;4.940821617292625E10;-3.152563605342161E10;0.0;0.0
2;9.118063559394989E34;4.140610091423908E10;1.3730940839216034E10;0.0;0.0
3;4.837198664750849E34;1.2327797506654818E10;-2.3618480948200846E9;0.0;0.0
4;2.0026611048536927E34;-3.2926189647377815E9;-1.4781109601479635E10;0.0;0.0
5;9.227402416146878E34;3.820468772352251E10;3.8211285741542635E9;0.0;0.0
6;5.937219344315198E33;4.454868567355997E9;1.933824195145189E10;0.0;0.0
7;4.298737151655768E34;3.053022082894899E10;1.82371898016888E10;0.0;0.0
8;3.377491048992924E34;-1.4390830733912657E10;1.5275054473156265E10;0.0;0.0
9;5.272145720545643E34;2.2087288221300682E10;-4.159238878662693E9;0.0;0.0
10;7.1001039100387645E34;-3.877295643579462E9;-3.0246446492380318E10;0.0;0.0
11;4.593614660655492E34;4.775007645668378E10;2.9849952114028103E10;0.0;0.0
12;1.702492267977173E34;3.1871594187259567E10;-1.33633215510849E10;0.0;0.0
13;5.420844108638847E34;1.284433244613522E10;-2.715216759292242E10;0.0;0.0
14;2.5416337581246803E34;8.185146550746279E9;-6.953936971714702E10;0.0;0.0
15;1.2458958569380262E34;-2.794162596771988E9;6.708895281137066E9;0.0;0.0
16;6.237355863074157E34;2.3669975131311714E10;-3.51022185205066E9;0.0;0.0
17;8.762414322657646E34;6.183064960230451E9;-3.568160176097577E10;0.0;0.0
18;1.4594530894787523E34;2.4285935961269638E10;2.614698863099613E9;0.0;0.0
19;2.3556441357020075E34;-1.6240653456608652E10;1.2551945186944E10;0.0;0.0
20;9.554020928403241E34;1.987093627974932E10;-4.3197248069214096E10;0.0;0.0
21;1.847950619111515E34;-2.4623089088451355E10;3.2554438018321842E10;0.0;0.0
22;8.727009233606223E34;-1.2671974921641464E9;-7.703965640985115E9;0.0;0.0
23;5.749795298629579E34;5.049272403853126E10;-1.5989499320919613E10;0.0;0.0
24;8.826592740851335E34;5.929134103999004E10;3.1868242215162754E10;0.0;0.0
25;6.555276191563647E34;9.065471220497025E9;-6.6362564176976795E9;0.0;0.0
26;7.351214097714323E34;3.2205064115734222E10;6.242034309296236E9;0.0;0.0
27;4.377716002410811E34;4.377299364303533E10;1.9582426733426905E9;0.0;0.0
28;8.885597351667831E33;-5.294230281273195E9;3.491259956075163E10;0.0;0.0
29;3.584000290987299E34;1.2375521710711872E10;2.193865261082998E10;0.0;0.0
30;7.5915229901421835E34;-2.4849968647962288E10;-1.5483578168304323E10;0.0;0.0
31;4.1077216995816915E34;4.6154997353807594E10;9.588827226383167E9;0.0;0.0
32;5.1976204725026065E34;-1.6676049235690535E10;-2.3318643779088715E10;0.0;0.0
33;3.5516622493206703E34;2.759351280359932E9;1.9820082493413773E10;0.0;0.0
34;2.390550009820589E33;-3.1070710299253845E10;1.6625570650196926E10;0.0;0.0
35;9.606462489645669E34;-7.242696485863886E9;-1.8863066905169765E10;0.0;0.0
36;5.526430603770429E34;4.975017644642464E10;3.472648517397064E10;0.0;0.0
37;8.169632477336375E34;-5.048284316310158E8;9.410458698870502E9;0.0;0.0
38;6.563416605353364E34;8.639067956180731E10;-3.8223054488116585E10;0.0;0.0
39;6.487252356854007E34;-3.9427863930864334E8;-2.2872368968229618E10;0.0;0.0
40;8.236916589247411E34;1.0645273948309145E10;-2.346262413270027E10;0.0;0.0
41;5.108274370241836E34;2.4487290440773026E10;2.590450948820879E9;0.0;0.0
42;7.752411275276558E34;-1.1916126907190535E10;-3.467672032353081E10;0.0;0.0
43;7.858236636258577E34;3.797042669866732E10;-3.944763113506296E10;0.0;0.0
44;4.655383009293696E34;-1.4424125290613441E9;-3.0766437280336517E10;0.0;0.0
45;6.691730975371484E33;-1.0285261499054056E10;-4.474442390664537E10;0.0;0.0
46;9.514904045423914E34;-1.4705203969826448E10;1.0006602177046633E9;0.0;0.0
