id;mass;r_x;r_y;v_x;v_y
0;2.2889910999332495E34;6.085371431897978E10;-2.063055545964013E10;0.0;0.0
1;4.206317973032286E34;1.1844532765289635E10;1.6079482728187706E10;0.0;0.0
2;4.335020074217385E34;-4.59107892938465E10;4.589167559162687E10;0.0;0.0
3;3.6727684244267707E34;8.37982286250557E8;-2.311241816434774E10;0.0;0.0
4;4.457295064513077E34;2.1249366390666836E10;1.6173216522857521E10;0.0;0.0
5;7.918126866939582E33;2.5058055323158684E10;-8.977515254751205E9;0.0;0.0
6;5.048176661349544E34;3.7042293108218164E9;-1.3516219627700602E10;0.0;0.0
7;7.338125029732615E33;1.2636169574377205E10;-6.089510602763741E10;0.0;0.0
8;5.70973124177053E34;-9.702743910726006E9;-3.420363842311274E10;0.0;0.0
9;9.547795727134091E34;-5.2839931068136345E10;-1.884786090194821E10;0.0;0.0
10;3.745448552976833E34;-4.529461566159509E10;6.240364967206734E9;0.0;0.0
11;8.119833972541698E34;2.7769638288174915E10;1.9132032970350418E10;0.0;0.0
12;7.484274014891976E34;8.534367049282076E9;1.7374975940615883E10;0.0;0.0
13;5.437339369717568E34;2.472712539901404E10;-4.605071852980386E10;0.0;0.0
14;2.5021225460808124E34;-2.9053056880862455E9;2.6406980326041527E9;0.0;0.0
15;4.225963495461426E34;-8.53371925692611E9;-4.0094864201313E10;0.0;0.0
16;7.784197727430039E34;-3.57844122499279E10;-3.936105908253227E10;0.0;0.0
17;8.132808833043192E34;2.2264535560294895E10;-2.3307194107653877E10;0.0;0.0
18;3.601830503449139E34;-5.2985071220210085E9;-5.348121069072589E10;0.0;0.0
19;7.044198294339826E34;8.697899285554567E9;-6.09182397605061E10;0.0;0.0
20;8.53483742160533E34;-1.3492205024872643E10;-1.2470915538251091E10;0.0;0.0
21;2.1197955462265407E34;-9.190667818077E9;-4.3271951250168495E10;0.0;0.0
22;9.241127918555088E34;3.3541580707166794E10;-1.0366491397414593E10;0.0;0.0
23;2.709639918552717E33;4.669876193247164E10;2.3590213211020607E10;0.0;0.0
24;2.2643763116368153E33;-3.322111589450805E10;-3.5141102186794876E10;0.0;0.0
25;6.67773187090989E34;3.6316191863081255E9;-2.7239608148567E10;0.0;0.0
26;3.4147933654613405E33;1.5200241955663624E10;-1.8043337077722076E10;0.0;0.0
27;4.747694379221859E34;-2.6648492262071342E10;-3.980834222314282E10;0.0;0.0
28;4.083686664610783E34;-4.324649432516881E10;-1.9071885188161533E10;0.0;0.0
29;3.721482981244577E34;3.0120700342168465E10;-4.55721240977912E10;0.0;0.0
30;2.0339241159657032E34;2.234556719305912E10;-2.934288988759252E10;0.0;0.0
31;5.207299060177663E34;4.2364238835519733E9;-7.258450133037454E10;0.0;0.0
32;1.4365634082889352E34;5.041005657028217E10;7.316925465635464E9;0.0;0.0
33;4.957541446793307E33;-1.2497114565061012E10;-8.337358300557993E9;0.0;0.0
34;1.2363781774889524E34;4.535107039225345E10;-3.5718713042274876E9;0.0;0.0
35;9.501449320084282E34;1.0684608362907795E10;-3.824649756277569E9;0.0;0.0
36;8.828232165209418E34;-2.104504238860341E10;-3.5109848246130943E9;0.0;0.0
37;3.870798512223569E34;-1.0008804667646881E10;-3.230148308315375E10;0.0;0.0
38;1.2110792419399317E34;7.596955256365579E9;-2.4758775681801445E10;0.0;0.0
39;6.717710508849843E34;1.79788629217019E10;-1.2984040599156952E8;0.0;0.0
40;5.052472295094934E34;9.121450872444057E9;-5.036076978536522E10;0.0;0.0
41;3.849285630489659E33;-3.3425671908495216E10;-1.7837725200696262E10;0.0;0.0
42;2.302401687580596E34;2.8499764398875153E10;-2.0706711334271454E10;0.0;0.0
43;4.851083762497289E34;-3.290625358659723E10;-3.760591746035934E10;0.0;0.0
44;5.873573367521102E34;-2.5718121318118435E10;-3.710195125235531E10;0.0;0.0
45;1.0575507431984677E34;-1.7895794324578583E10;-3.967541618382367E10;0.0;0.0
46;4.666471735154921E34;-8.347184978141915E9;1.4823866524508163E10;0.0;0.0
47;8.275033655536658E34;2.4960271204189426E10;-3.442574799544525E7;0.0;0.0
48;2.7702212134762633E34;-2.4733889713269243E9;-6.745893056777638E10;0.0;0.0
49;1.9130563256855373E34;-3.9023349240450035E10;-1.6335318478792599E10;0.0;0.0
50;8.737860135790663E34;3.413158275358744E10;-4.9665931372086395E10;0.0;0.0
51;7.739980709632945E34;-1.7802472356908703E9;1.8017905657954025E8;0.0;0.0
52;3.8986761957911923E34;-5.588918754642446E9;-1.4655678028137224E10;0.0;0.0
53;9.010087934043315E34;-1.1491130141686787E10;-3.806005698275653E10;0.0;0.0
54;5.966140896319318E34;-1.0333027739384201E10;2.2024887121314125E9;0.0;0.0
55;5.964820754096144E34;9.908667798925125E9;-2.8350136194245003E10;0.0;0.0
56;4.295364882199592E34;-1.1432857761096355E10;-2.2881934559541233E10;0.0;0.0
57;1.6655628738971523E34;8.3528709340230465E9;-2.412835751330112E10;0.0;0.0
58;4.937686383901394E34;4.978524883614183E10;-4.074228858631064E10;0.0;0.0
59;6.029246411120287E34;1.95463236085183E10;1.4975921182345856E10;0.0;0.0
60;4.764280083806262E34;6.291774698768753E10;-4.194196679598903E10;0.0;0.0
61;5.060877942645035E34;-6.289302676114817E8;-7.351951084865614E10;0.0;0.0
62;1.975858536776444E34;-2.369036275689019E9;-1.6896296024175976E10;0.0;0.0
63;3.026205008070957E34;-6.351525716623026E10;-7.463053289091436E9;0.0;0.0
64;1.2071180118290047E34;-1.9910370666680553E10;-3.770083957426143E10;0.0;0.0
65;8.006234286100321E34;1.3434712490538584E10;-2.0052592086385487E10;0.0;0.0
66;6.298084360764763E34;7.748758651792506E10;-3.0072003614499207E10;0.0;0.0
67;9.298759380500338E34;-1.9848411043746614E9;-6.107320556645094E10;0.0;0.0
68;2.8814850979685237E34;4.4641255627104965E10;-1.7206353824574184E10;0.0;0.0
69;8.758511423743049E34;-1.2722796012643513E10;-3.4486048255572815E10;0.0;0.0
70;7.727863066199373E34;-1.8168182460126453E10;-2.2074681067955734E10;0.0;0.0
71;4.26277423036567E34;-8.694572560254837E9;-4.487525258239851E9;0.0;0.0
72;7.891846351854702E34;8.748383676793526E10;-2.6878783113447533E10;0.0;0.0
73;8.222070211642819E34;-3.6922724630715836E10;4.861910052808403E9;0.0;0.0
74;4.213473959888351E34;2.3773747504006767E10;-2.0497391593534107E10;0.0;0.0
75;7.010531120292784E34;1.1981910798443733E10;-2.2805517375319855E10;0.0;0.0
76;7.659905288096394E34;2.8719309477692726E10;2.4811265602133232E10;0.0;0.0
77;9.402577534400793E34;-6.213792187473447E9;-5.557623304321097E10;0.0;0.0
78;3.4468118769549846E34;4.148349093725271E8;-1.8536924861876015E10;0.0;0.0
79;5.2701567054816125E34;-6.60389216106811E9;-2.60777546962599E10;0.0;0.0
80;5.983456948540958E34;-1.7119961241131462E10;-2.1957633903325176E10;0.0;0.0
81;1.7060199308941442E34;-1.8578588903857414E10;-4.184470307295309E9;0.0;0.0
82;3.008524108399613E34;-1.8705652470935513E10;-4.735140913844006E9;0.0;0.0
83;4.0120288729939684E34;-1.0048557164678162E10;-4.344928419542203E10;0.0;0.0
84;4.383273831806148E34;-6.266626669474471E9;3.1130970562583923E8;0.0;0.0
85;3.7300125279332837E34;4.889980189366614E10;-5.73302479202103E9;0.0;0.0
86;4.608344221752788E34;-2.2793324543811913E10;-6.33538026192495E9;0.0;0.0
87;7.232122262994372E34;8.055037739621101E9;-4.650460040583969E10;0.0;0.0
88;8.889071525297142E34;-3.453502003646476E10;4.560798999260651E9;0.0;0.0
89;2.2988343699617766E34;-3.2437687834594856E10;4.319208079614006E9;0.0;0.0
90;2.0534012516249768E34;4.571037933366844E9;-2.5264827187917755E10;0.0;0.0
91;9.565345514235583E34;-3.533028831564842E10;-1.085220988113258E10;0.0;0.0
92;8.010363668818569E32;-9.293587785995548E9;-2.267529562151628E10;0.0;0.0
93;2.3818918108659524E33;1.8595947644582584E10;-2.7788045502202698E10;0.0;0.0
94;3.108131111748629E34;1.9503833049928383E10;4.1694985267889214E9;0.0;0.0
95;9.770837452234838E34;2.369360633924093E10;2.5625347428547974E9;0.0;0.0
96;9.256368568708816E34;6.5195523105694725E10;6.299723450743805E9;0.0;0.0
97;1.8004021997816404E34;2.7409188996428574E10;-3.53343408066986E10;0.0;0.0
98;1.6211877009252402E33;-2.9761660224307076E10;1.0580497600089378E9;0.0;0.0
99;7.7235768271132095E34;-2.1543875584674557E10;-3.646972229762875E10;0.0;0.0
100;5.745716428128189E34;8.531498085705895E9;-1.8443437887437E10;0.0;0.0
101;7.886164955055874E34;5.904764520318154E10;-4.176670083036792E10;0.0;0.0
102;1.5931521544783915E34;3.317229837698556E10;-6.096930493759796E10;0.0;0.0
103;4.398617180383603E34;-1.4801681792479702E10;-2.7175677170586224E10;0.0;0.0
104;1.2650910186324403E34;9.958475238723648E9;1.4845833019394844E10;0.0;0.0
105;7.445507883917118E34;-5.68335026413885E10;-3.916969029223564E9;0.0;0.0
106;4.934543808737901E34;-4.51627821300015E9;-2.01717106668294E10;0.0;0.0
107;1.1022590955592128E34;2.519027282097854E10;-1.780555649842375E10;0.0;0.0
108;8.048640204755827E34;1.4904629173886322E10;-4.543521562515002E10;0.0;0.0
109;6.931483050456256E34;-3.098970542718379E9;-5.247592690361132E9;0.0;0.0
110;8.6850934333102E34;1.5518267637159637E10;-9.950404489112497E9;0.0;0.0
111;6.037717238697965E34;-7.391200044912709E9;-9.207976122482697E9;0.0;0.0
112;8.41013702582107E34;6.72043175648328E9;-3.3248228440638878E10;0.0;0.0
113;4.46879383586397E34;-1.835326681578059E10;-2.2225889537266624E10;0.0;0.0
114;8.574182332619042E33;1.5671676214218235E10;-4.502300456381125E10;0.0;0.0
115;3.281887831362984E34;-9.769311129943775E9;-1.3188041778968779E10;0.0;0.0
116;7.358905319221317E34;3.664949439987226E10;-6.527174474826731E10;0.0;0.0
117;2.9147892850073357E34;6.718883496364653E10;-3.325352824775422E10;0.0;0.0
118;6.5256778651169E34;1.840578903771684E10;2.868511649127768E10;0.0;0.0
119;7.464658246546037E34;2.0089013744765877E10;-4.1521841858004654E10;0.0;0.0
120;4.457158701524863E34;3.9502762429462433E9;-2.100876943700925E10;0.0;0.0
121;6.590588435913928E34;1.1899353208676802E10;-2.684885884515153E10;0.0;0.0
122;7.764356340693589E34;-2.4650365284601612E10;-5.593301395893669E8;0.0;0.0
123;4.118448759176602E34;9.502911233049438E9;-3.3407912520201393E10;0.0;0.0
124;5.234253300963805E34;5.582300836641011E9;-4.3740680752887985E10;0.0;0.0
125;9.889374926561708E34;3.0899144527662876E10;-3.748859530386469E9;0.0;0.0
126;4.250307179325127E34;9.126925648670563E9;2.291223389368743E10;0.0;0.0
127;5.08743735730443E34;-2.6673257618761955E10;1.5694053103131195E10;0.0;0.0
128;2.124298334683136E34;7.274705813547449E9;-4.260265861801225E10;0.0;0.0
129;9.667023479014426E33;1.2690515023486706E10;-2.332589378238286E10;0.0;0.0
130;1.2467479784746514E34;4.1296467171873726E10;-1.2550177503204334E10;0.0;0.0
131;6.821126986480262E34;2.8849860603019882E10;-3.9744699842145805E9;0.0;0.0
132;5.060894561498408E34;1.3516528941633432E10;-1.4141682364571867E10;0.0;0.0
133;4.511354092089743E33;3.539089787907568E10;-2.120120697608055E9;0.0;0.0
134;2.8623904138575363E34;-9.85383361711868E9;-7.42025729252041E10;0.0;0.0
135;7.306755882628531E34;1.526842930186509E10;-2.1930257863309032E10;0.0;0.0
136;8.539482237931104E34;-2.8912305611690598E9;-3.666745075590502E10;0.0;0.0
137;8.449482577948465E34;3.069040067734527E10;-9.54240461999761E9;0.0;0.0
138;8.53230399804733E34;-1.6007231824455288E10;-2.3713126128321163E10;0.0;0.0
139;8.47636805408241E34;3.20083507553013E10;2.496704436219011E10;0.0;0.0
140;4.513655537234281E34;-1.3092626370977268E10;-7.605110106380089E9;0.0;0.0
141;6.394419925018299E34;-2.571103076479534E10;-5.637876185761078E10;0.0;0.0
142;3.1580463367979307E34;2.8012466088084293E10;-2.1018272962869846E10;0.0;0.0
143;1.7682094690646283E33;-1.4322370833553722E10;-3.4029645476612144E10;0.0;0.0
144;3.748699853399668E34;-1.4731197984693268E10;-3.1936938472555603E10;0.0;0.0
145;2.9011403721482058E34;-3.2083122572251793E10;-7.272217644125732E9;0.0;0.0
146;8.802948631077962E34;-1.3323157512467697E10;-2.2519908525710796E10;0.0;0.0
147;9.786702543951645E34;6.779700849765987E8;2.382699528180568E10;0.0;0.0
148;3.543762392843077E34;3.604613456026448E10;-2.1092293803252785E10;0.0;0.0
149;2.670724473844198E34;1.304666422125499E10;-2.4120847565577866E10;0.0;0.0
150;7.523251143648849E33;-1.906300235180709E10;-8.4377527259764E9;0.0;0.0
151;1.220803394673595E34;3.716766231921319E9;-1.4259320220149433E10;0.0;0.0
152;8.802600650548712E32;3.977474728912738E9;-2.037175391226329E10;0.0;0.0
153;5.291041756838016E33;3.9591163181938065E10;-2.275943150284381E10;0.0;0.0
154;1.1588789415514399E34;1.0870699589705826E10;-4.32691963090807E10;0.0;0.0
155;7.720540048400219E34;5.2640226739117676E10;-1.1031133581683176E11;0.0;0.0
156;8.456776781480646E34;2.7897893148032074E10;-1.3737899270761902E10;0.0;0.0
157;1.4418889916090412E34;-1.918696785998021E10;-1.1864471342873596E10;0.0;0.0
158;8.873338150752067E34;4.349148612857446E10;-2.4796529685547836E10;0.0;0.0
159;8.637590862242057E34;-3.0559246852482048E10;-1.7564065020194633E10;0.0;0.0
160;5.065035138277039E34;4.423571911502185E10;-5.120761696462248E10;0.0;0.0
161;5.863759353599913E33;1.6392304899260647E10;-6.2489731229548225E10;0.0;0.0
162;6.10937203694051E34;2.044975771223033E10;-7.546586951312616E10;0.0;0.0
163;3.51841994037281E34;4.481699135263816E10;-3.4176657086367104E10;0.0;0.0
164;5.631254553243532E34;-2.66949277881768E10;2.402145149522828E10;0.0;0.0
165;9.299405071054849E34;-2.4896190948969917E10;-2.371624022508175E10;0.0;0.0
166;6.184652561157555E34;-3.673504480907537E10;-2.4626323298840576E10;0.0;0.0
167;4.334314191908496E34;5.0953540950729965E10;4.115832073881565E9;0.0;0.0
168;3.5485823733661244E34;1.1421965231851076E10;-3.962990529074659E10;0.0;0.0
169;5.281536674966941E33;4.0722191808765445E9;-3.162835759003339E10;0.0;0.0
170;5.651793587401695E34;-4.003070225350688E9;-1.9969752302973824E9;0.0;0.0
171;7.553673135830253E34;-1.268337436028931E10;-3.7965055445444954E10;0.0;0.0
172;4.950749611832084E34;-3.569049123193037E10;-3.382240503968567E10;0.0;0.0
173;2.9302291992353436E34;3.582805957452402E10;-2.0479477116802525E10;0.0;0.0
174;8.46807669947607E33;1.0276493171660625E10;-2.2588581122731552E10;0.0;0.0
175;5.745059036533468E33;1.2914092818127583E10;-2.0487698449932575E10;0.0;0.0
176;1.964379812400198E34;-3.498043828439849E10;-2.5871625149386303E10;0.0;0.0
177;1.532663751961004E33;4.462235153962593E10;-2.1570219946779266E10;0.0;0.0
178;6.053756043313533E34;-1.0601208546528732E10;-4.543183426175441E10;0.0;0.0
179;4.514087653327022E34;2.6935588904689606E10;-2.961697355814472E10;0.0;0.0
180;6.358917067805447E34;-1.977390501017682E10;-9.165426170884933E8;0.0;0.0
181;1.1646921828615595E34;5.243515061242857E9;2.6844891364983055E10;0.0;0.0
182;3.0770866322210843E34;-1.2836917591224527E9;6.678968854299358E9;0.0;0.0
183;9.703485899590309E34;-3.561358039523706E10;-2.7962734826432846E10;0.0;0.0
