id;mass;r_x;r_y;v_x;v_y
0;1.449236729936258E34;-1.2161024341523596E11;9.30116207538679E10;0.0;0.0
1;6.862805743037753E34;-8.564916767662134E10;1.049225612467258E11;0.0;0.0
2;3.2353045970388217E34;-1.0006063914836148E11;1.0407043264243127E11;0.0;0.0
3;1.461249848010224E34;-1.2964617068202057E11;1.244945345774797E11;0.0;0.0
4;2.6377721860040997E34;-1.2642989005084338E11;8.172072683676561E10;0.0;0.0
5;8.537977174674011E34;-8.586285707865112E10;1.1901736287961496E11;0.0;0.0
6;9.812245498486361E34;-9.15746922020369E10;8.354814082789445E10;0.0;0.0
7;2.9331155436769766E34;-8.721078425691864E10;1.123687834915754E11;0.0;0.0
8;4.53436607716268E34;-7.969080837878906E10;4.887537146493638E10;0.0;0.0
9;1.313769452470561E34;-1.0738290898987619E11;7.798016017777263E10;0.0;0.0
10;2.1533094933580887E33;-9.744475293659418E10;8.010301877264099E10;0.0;0.0
11;4.704384069577748E34;-1.0033018017558835E11;1.2359240497689844E11;0.0;0.0
12;9.461265653524473E34;-8.623413607852478E10;1.468830970204458E11;0.0;0.0
13;2.2163953358862555E34;-5.150410868113709E10;1.011347052209948E11;0.0;0.0
14;6.759969212041676E33;-1.1904164478464925E11;9.952784702757274E10;0.0;0.0
15;1.101417538661933E34;-1.2051666100269043E11;1.2734147977044926E11;0.0;0.0
16;7.946622650967661E34;-7.656997164825488E10;1.047497298234264E11;0.0;0.0
17;4.1168479456268905E34;-1.521067302543338E11;1.3384245159491946E11;0.0;0.0
18;1.344930987468411E34;-1.1246589797072652E11;8.087829616994939E10;0.0;0.0
19;9.218478047340068E34;-9.324453183562155E10;1.1594636329940651E11;0.0;0.0
20;2.662302893553415E34;-1.0635534585333662E11;1.3663364211756813E11;0.0;0.0
21;5.50061522092806E34;-8.973796094487645E10;5.9305204754337906E10;0.0;0.0
22;5.284053213007887E34;-1.3581210074914523E11;8.056400699849532E10;0.0;0.0
23;3.34388009871688E34;-8.766956830819571E10;8.800547463130408E10;0.0;0.0
24;8.826405035150082E34;-7.876573706750342E10;9.443111703926978E10;0.0;0.0
25;9.632868003694468E34;-9.51360101531485E10;9.105449393060358E10;0.0;0.0
26;6.517462798301788E34;-1.1619801571155411E11;8.004364985533777E10;0.0;0.0
27;3.5307628011820456E34;-7.700210943082988E10;1.2205284703079929E11;0.0;0.0
28;3.876213713264506E34;-7.513100340219487E10;1.1867782020935486E11;0.0;0.0
29;9.497577511489564E34;-1.3596004268385352E11;1.1216303426061499E11;0.0;0.0
30;4.990771305379568E34;-8.23503852192024E10;1.389502548545762E11;0.0;0.0
31;7.489651312448123E33;-8.93950124306948E10;1.3387608537432706E11;0.0;0.0
32;7.859401070224445E34;-1.1878658257692145E11;8.598581541467279E10;0.0;0.0
33;1.3783645649047435E34;-6.35983757253841E10;9.928919717945453E10;0.0;0.0
34;7.3314676816337525E34;-7.00575295958269E10;7.666140788540057E10;0.0;0.0
35;4.247984576118349E34;-7.557945755238295E10;9.919396864046233E10;0.0;0.0
36;7.47563819593222E34;-1.1338347082882329E11;1.0512095116745328E11;0.0;0.0
37;1.1601550613609434E34;-1.1295303837776645E11;1.150036799309961E11;0.0;0.0
38;4.828754693487459E34;-1.1006291795715088E11;9.986334623528505E10;0.0;0.0
39;8.763640952446955E34;-1.2158927742850684E11;1.0161031139243097E11;0.0;0.0
40;3.8569911710451067E34;-8.429296716835919E10;1.661291887426388E11;0.0;0.0
41;5.491816363579129E34;-9.572072523982065E10;1.225199474754042E11;0.0;0.0
42;9.705972342562167E34;-1.2423419656113593E11;9.779404123485939E10;0.0;0.0
43;1.4606636758613419E34;-8.959517564462369E10;8.263979469294171E10;0.0;0.0
44;6.329751915998644E34;-1.0810135201248636E11;1.5632348453477994E11;0.0;0.0
45;6.579973683941155E34;-1.287620155054801E11;1.525752403307517E11;0.0;0.0
46;7.203755517406743E34;-1.0689544265211278E11;8.821057643312685E10;0.0;0.0
47;5.366061028360869E34;-9.791763564499295E10;8.499052189290997E10;0.0;0.0
48;7.122336684836004E34;-1.1426877897793103E11;9.765032842026814E10;0.0;0.0
49;3.2001028801210697E34;-6.0483897178941696E10;8.668611819044408E10;0.0;0.0
50;1.6360346995354817E34;-1.3921027461512866E11;1.3176153963521939E11;0.0;0.0
51;1.8558433928356003E34;-1.3662680916939803E11;1.154136293679257E11;0.0;0.0
52;5.826704956191846E34;-7.188981523906279E10;9.305838251362871E10;0.0;0.0
53;9.8260402756279E34;-8.911878414713995E10;1.20007168998711E11;0.0;0.0
54;5.215525810265578E34;-1.1878259561794003E11;7.388205014279242E10;0.0;0.0
55;3.7312217811044652E34;-1.1686680785952087E11;3.0010346122642227E10;0.0;0.0
56;3.2393745094392767E34;-8.204446060806712E10;9.181290844958199E10;0.0;0.0
57;8.656248021352588E33;-1.0251086874329926E11;7.355035992920642E10;0.0;0.0
58;8.18650948405903E34;-1.990392244827386E11;4.848915002368421E10;0.0;0.0
59;4.851652794974327E34;-4.683767096632958E10;8.345583289350436E10;0.0;0.0
60;5.302260887603358E34;-1.0027707076821518E11;1.2364717366208731E11;0.0;0.0
61;6.482728982059572E34;-6.8041133140147446E10;6.581308726222286E10;0.0;0.0
62;7.389864174722576E34;-7.23071403292941E10;6.039103102389304E10;0.0;0.0
63;4.294363462962022E34;-6.562659215755607E10;5.020514707721508E10;0.0;0.0
64;4.256110628729673E34;-9.69476484415601E10;9.646455478352061E10;0.0;0.0
65;3.7718274102917745E34;-9.299709970787292E10;8.264117063403407E10;0.0;0.0
66;1.2092325136671131E34;-1.2476800612422134E11;9.791927865399689E9;0.0;0.0
67;4.385825266684306E34;-1.4066050531448584E11;9.255247653525484E10;0.0;0.0
68;7.823031071522923E34;-1.3201720704274408E11;1.3152891469431825E11;0.0;0.0
69;4.446665676766134E34;-1.3382621093936444E11;6.88915871829955E10;0.0;0.0
70;2.1875732730885776E34;-1.2355533730789934E11;8.229993404807782E10;0.0;0.0
71;5.340007737840205E34;-8.798530880690015E10;7.732996761410147E10;0.0;0.0
72;1.7458049057794326E34;-9.847979401222807E10;1.3267487586908884E11;0.0;0.0
73;5.693382611459863E34;-6.110239582020436E10;1.4183884798887808E11;0.0;0.0
74;7.525187553986599E34;-9.816449649764467E10;9.830368407813434E10;0.0;0.0
75;9.471150701188848E33;-8.454501159734624E10;4.15125203325024E10;0.0;0.0
76;5.055624218635797E34;-1.0554987580752496E11;7.782758616773517E10;0.0;0.0
77;5.478109868488845E34;-1.0944471106431422E11;8.98976658388265E10;0.0;0.0
78;3.2076120378084053E34;-8.923041916234438E10;1.3052783143112941E11;0.0;0.0
79;7.586510603192072E34;-8.033323532992273E10;6.638164870787608E10;0.0;0.0
80;1.2602222542386518E34;-1.2647913765705214E11;1.1984669604958896E11;0.0;0.0
81;2.5331898034911164E34;-9.849131134888713E10;9.648821015738342E10;0.0;0.0
82;9.372839980334622E34;-9.109380986128464E10;1.0971994419440892E11;0.0;0.0
83;6.959344171028374E33;-8.312016963470226E10;1.237046079336814E11;0.0;0.0
84;5.461382429859462E34;-6.89004162850413E10;6.7851200141960464E10;0.0;0.0
85;6.582030039761716E34;-1.0702696904628212E11;1.2638033552047418E11;0.0;0.0
86;1.6845309884106569E34;-8.473849257451108E10;1.113651601016566E11;0.0;0.0
87;8.540679326343711E34;-3.7858344693133835E10;1.1299180329753183E11;0.0;0.0
88;3.556533021805994E34;-1.2611307220801875E11;1.4245502870493878E11;0.0;0.0
89;3.814509132272629E34;-6.3426059506807304E10;1.131065795263153E11;0.0;0.0
90;2.6513810686766243E34;-8.41085398415968E10;8.26490624216485E10;0.0;0.0
91;2.1787087819860927E34;-9.123301285022249E10;7.565238345210814E10;0.0;0.0
92;2.0478106237626525E34;-1.1205431203948785E11;1.1861587969754199E11;0.0;0.0
93;1.4839220990776033E34;-9.093982495516832E10;7.172078513295605E10;0.0;0.0
94;6.003052838844263E33;-1.4500984151787994E11;1.385494644760668E11;0.0;0.0
95;2.4190881780284065E34;-1.148900073287489E11;5.460964805102817E10;0.0;0.0
96;2.464833629821278E34;-8.153294437155984E10;9.099260722983585E10;0.0;0.0
97;2.629606984287321E34;-1.1500796053373114E11;9.274847263658014E10;0.0;0.0
98;7.97604456506576E34;-1.1258269775894135E11;1.0987944837420032E11;0.0;0.0
99;2.2420971216524289E33;-1.0957254818920276E11;8.799394029274672E10;0.0;0.0
100;5.940798353262339E33;-1.2639545964387888E11;1.7596721636745923E11;0.0;0.0
101;6.4649980117003016E32;-9.508095200831693E10;1.0410059208458798E11;0.0;0.0
102;6.940027243626237E34;-1.1053574341558136E11;9.562089040550911E10;0.0;0.0
103;4.99550316040956E34;-7.480856340347339E10;4.421080245088713E10;0.0;0.0
104;2.329717204404248E34;-8.216299119090294E10;1.2852233512661905E11;0.0;0.0
105;5.635326520741473E34;-1.0148427870568034E11;1.2185016555647798E11;0.0;0.0
106;6.603210143335077E34;-1.0389403245148457E11;1.2157873303975386E11;0.0;0.0
107;6.896550852119705E34;-8.114081118102463E10;5.098647542830338E10;0.0;0.0
108;6.844409070488893E33;-9.628547997532782E10;9.297293844463564E10;0.0;0.0
109;2.9435472807885246E33;-9.232070481497212E10;1.1988505810197943E11;0.0;0.0
110;5.915435823353367E34;-7.502613244759866E10;1.1396074281140181E11;0.0;0.0
111;6.518164352227659E34;-5.168755369043348E10;9.109199756218112E10;0.0;0.0
112;5.208129177417376E34;-6.509921838101504E10;6.770909575679903E10;0.0;0.0
113;6.80310803420778E34;-1.037603771186888E11;7.95125666996542E10;0.0;0.0
114;7.623765387715862E34;-9.926442632949994E10;7.035830803214131E10;0.0;0.0
115;5.371192875392288E34;-9.472806580641133E10;7.816148516430197E10;0.0;0.0
116;1.6685762191030988E34;-1.0344604206702295E11;1.1893088247883986E11;0.0;0.0
117;7.047241475653632E34;-1.0424518517687764E11;1.1648695437333041E11;0.0;0.0
118;4.2339718474223495E34;-8.1421806313317E10;4.5861914956031235E10;0.0;0.0
119;2.8461960808016714E34;-1.1441536078254828E11;9.795850894966924E10;0.0;0.0
120;1.313614518557725E33;-8.014553298989973E10;8.008670919179706E10;0.0;0.0
121;3.5052506381107547E34;-9.401777169355975E10;7.446899314725356E10;0.0;0.0
122;7.978089450769791E33;-8.70830158608591E10;8.893739441921213E10;0.0;0.0
123;2.649220738990441E33;-8.809391505345616E10;9.110709744442159E10;0.0;0.0
124;1.053998975935766E34;-6.991385953132957E10;1.1371646604909991E11;0.0;0.0
125;1.8004508040848203E34;-1.0166579786765718E11;8.838519901107787E10;0.0;0.0
126;2.9769019665986644E34;-8.010739297469682E10;9.701767447923276E10;0.0;0.0
127;4.827559954860832E34;-4.555051860268463E10;1.5986923455772006E11;0.0;0.0
128;7.979764727045604E34;-6.235522035391952E10;1.2535910579278044E11;0.0;0.0
129;8.344674837947052E34;-1.3491192510046387E11;6.194010185798034E10;0.0;0.0
130;6.314921450971981E34;-7.10093398392026E10;9.518022186040672E10;0.0;0.0
131;8.208323045655067E33;-1.1012394109452972E11;1.139477947559209E11;0.0;0.0
132;7.261819399515451E34;-1.072216466502525E11;1.5040460283726215E11;0.0;0.0
133;8.61010844442395E34;-7.652373754849757E10;1.0801297661238293E11;0.0;0.0
134;1.8701497819742255E34;-9.748644674736617E10;9.956662590829782E10;0.0;0.0
135;2.8313301013821287E34;-7.108708161886467E10;1.0468786358708879E11;0.0;0.0
136;9.659277511277489E34;-9.56282151485844E10;1.2571034275449414E11;0.0;0.0
