id;mass;r_x;r_y;v_x;v_y
0;2.1919538245320437E34;-6.020480387861983E10;-2.808988277443621E10;0.0;0.0
1;9.256700388726931E34;-9.39966846188102E10;-2.9222130752851405E9;0.0;0.0
2;8.15367858700217E34;-7.360104359564404E10;-4.293502981554717E9;0.0;0.0
3;3.073020624006855E34;-7.861465712535817E10;4.661048165482842E10;0.0;0.0
4;6.31471766435848E34;-8.52160185382693E10;5.160637813154622E10;0.0;0.0
5;8.0305244001631965E34;-1.139181775274357E11;-2.0800415189014435E10;0.0;0.0
6;3.662407361058058E33;-8.33028134602672E10;-3.41381579520213E9;0.0;0.0
7;3.531886292311323E34;-1.2074436863415671E11;-4.8557233250839815E9;0.0;0.0
8;7.4833452922512755E34;-1.1424945592403752E11;-4.786787126999027E9;0.0;0.0
9;1.798137388061222E34;-4.589129290825306E10;4.949336514706292E9;0.0;0.0
10;7.560406621493024E34;-1.2550835044903375E11;3.609114557895071E10;0.0;0.0
11;5.145892734723379E34;-9.68925304385012E10;-1.5724111404645E10;0.0;0.0
12;3.369766967283336E34;-8.930915070587648E10;2.6847429741050827E10;0.0;0.0
13;1.5423398857436661E34;-9.653195543634161E10;-2.7670594577596173E9;0.0;0.0
14;7.507605912626048E34;-7.896952179301535E10;-4.843916487475062E9;0.0;0.0
15;1.8120750464992569E34;-1.0040917116166405E11;-1.6525235377168526E10;0.0;0.0
16;6.61798269932481E34;-1.1130050957677966E11;-6.885810218958075E10;0.0;0.0
17;5.088743862427403E34;-1.1870857184686377E11;1.064495353577216E10;0.0;0.0
18;8.48928046591786E34;-1.1601769799437637E11;-1.0175555132233778E10;0.0;0.0
19;2.6478449276702814E33;-9.880588278355396E10;-1.9483881826474304E10;0.0;0.0
20;4.1705294275497665E34;-8.282491091961229E10;6.632188599821255E9;0.0;0.0
21;4.532024626410296E34;-8.52757378856267E10;3.85056682711712E10;0.0;0.0
22;8.58390025407991E34;-1.3156297934670782E11;2.8291498323750736E10;0.0;0.0
23;9.132898158530735E33;-8.929570179068262E10;-6.127819114768016E9;0.0;0.0
24;4.17634534384752E34;-1.1004560839920335E11;3.63308556610416E10;0.0;0.0
25;9.792429816675231E33;-9.405538319829863E10;1.8121680435706898E10;0.0;0.0
