id;mass;r_x;r_y;v_x;v_y
0;4.945250127842161E34;3.6255524391880424E10;-3.4160654451229874E10;0.0;0.0
1;4.322173921311766E34;-6.774699435264572E10;-2.536071799723114E10;0.0;0.0
2;1.7128096840034483E34;-4.038498558860359E10;-3.938210950435295E10;0.0;0.0
3;3.844689758434047E34;-5.667336948831615E10;2.7269939214794228E10;0.0;0.0
4;5.615230473801458E34;-2.3628772488626755E10;-2.0899297199064568E10;0.0;0.0
5;9.210727962816636E33;-3.9383716173396385E10;-2.8057042537856094E10;0.0;0.0
6;1.0278917871943927E34;-5.6595163982858055E10;-1.4551983031446445E10;0.0;0.0
7;3.5058479824164743E34;-3.93930558422682E10;9.208290121798344E8;0.0;0.0
8;4.0607556678974216E34;-1.494106838675079E10;-3.3724779352167564E10;0.0;0.0
9;8.563874323397512E34;-1.0899081750623508E10;2.5133396121186127E10;0.0;0.0
10;5.79317503595218E34;-3.357381930295396E10;-4.240413620586422E10;0.0;0.0
11;4.232897791671329E34;1.492716987599324E10;-2.5213934424931297E10;0.0;0.0
12;8.247173475463267E34;-3.2006564959669186E10;-6.689807243393254E10;0.0;0.0
13;8.913744734448416E33;-8.142869045056221E9;-3.741734102087674E10;0.0;0.0
14;5.16146074072705E34;-6.5841637430619415E10;6.413668396477915E9;0.0;0.0
15;2.984765028283895E33;-3.495686823897486E10;-3.0621915254612152E10;0.0;0.0
16;1.149544839695835E34;-2.273095738901499E10;-2.8700081680102943E10;0.0;0.0
17;1.6382642971912248E34;-4.55652281298567E10;-4.8989238145158394E10;0.0;0.0
18;9.982105504937202E34;-3.8164402904373764E10;-3.3717053760871765E10;0.0;0.0
19;6.545472275087746E34;-3.4251927471058224E10;-1.792541535156488E10;0.0;0.0
20;8.707850972154193E34;-3.5813211803505905E10;3.243129908364675E10;0.0;0.0
21;7.724531192808601E34;-2.909941287562113E10;3.907223006945573E10;0.0;0.0
22;2.0034559372631002E34;6.518295722042847E9;-1.0256483474132645E10;0.0;0.0
23;8.016051675370538E34;-4.686572127125023E10;2.1890181536217796E10;0.0;0.0
24;2.129455301753319E34;-1.155906614441265E9;1.8002708709775543E10;0.0;0.0
25;5.064228362511416E34;-1.971240364132338E10;1.77926752347138E10;0.0;0.0
26;6.476066164045119E34;-5.8120581097256195E10;-2.5390347787654896E9;0.0;0.0
