id;mass;r_x;r_y;v_x;v_y
0;2.7773579613259753E34;-8.219510415884882E10;-1.7983240166545067E10;0.0;0.0
1;8.828043747302906E34;-5.556420314154854E10;-5.142923309850215E10;0.0;0.0
2;1.1938038084539923E34;-5.4658171841294876E10;-1.146376983764735E10;0.0;0.0
3;6.552049185026369E34;-1.0403791624485321E11;-1.093407641006556E10;0.0;0.0
4;8.579683133949071E34;3.7335557870767136E9;-3.533814751264916E10;0.0;0.0
5;4.366545537404093E34;-1.1946637694058876E10;1.1875212439835117E10;0.0;0.0
6;7.991130844397979E33;-8.399053005788847E10;-1.1360839322440145E10;0.0;0.0
7;9.65559231802489E34;-7.055358996999629E10;-1.162956581184397E10;0.0;0.0
8;2.386927472895756E34;-7.546740118723694E10;-2.9696403963787483E10;0.0;0.0
9;3.9161896539408063E34;-2.4500413013957817E10;8.362814514907154E9;0.0;0.0
10;8.239276083842732E34;-7.680125514956485E10;-6.137753852481478E9;0.0;0.0
11;2.032861050706102E34;-6.256584479888661E10;-6.153768650460614E10;0.0;0.0
12;3.5670317148556236E34;-4.930665299548591E10;6.017398403331294E10;0.0;0.0
13;9.65027046809029E34;-3.3839790156476112E10;-2.8647322673076004E10;0.0;0.0
14;9.079794455480707E33;-2.3759832987118675E10;-3.222256272875097E10;0.0;0.0
15;5.449331589787146E34;-5.1094851322406296E10;-3.210121982192778E10;0.0;0.0
16;9.3872658406172E33;-6.255485449318121E10;-4.254570153161182E10;0.0;0.0
17;4.9520603815754135E33;-2.933390373955823E10;8.346082447227509E9;0.0;0.0
18;8.166996731852127E34;-7.92166734998703E10;-6.296243449884709E10;0.0;0.0
19;4.215217738855187E34;-3.439311617584657E10;-8.608082680183342E9;0.0;0.0
20;3.058353731942869E34;-5.254451486919208E10;-8.0239747174053755E9;0.0;0.0
21;1.2836168798510948E34;-5.429138087399567E9;-2.710477060425434E8;0.0;0.0
22;2.763932641535048E34;-7.701234770053423E10;-6.812350868623481E9;0.0;0.0
23;4.830077549163653E34;-5.645899656243423E10;-1.930130547035531E10;0.0;0.0
24;3.578601505829122E34;-6.211691654010662E10;-4.599146142539356E10;0.0;0.0
25;4.564902397738609E34;-3.1153698175792244E10;-4.3614752357901566E10;0.0;0.0
26;8.69881943639972E34;-6.15557789329628E10;-2.6606191417438118E10;0.0;0.0
27;5.8610159436024E34;-3.2594330508876404E10;-1.2642556111491858E10;0.0;0.0
28;4.48440743202518E34;-7.15316973283305E10;-3.228491553307282E10;0.0;0.0
29;6.343792985392115E34;-3.537243827874192E10;-2.100463361459559E10;0.0;0.0
30;4.4859143474278285E33;-6.737157145087639E10;2.3184560819290966E10;0.0;0.0
31;9.116118427400734E34;-5.491764788959554E10;-3.0783458584078278E10;0.0;0.0
