id;mass;r_x;r_y;v_x;v_y
0;1.2977893039398712E34;-1.0971328596191502E10;5.792552898163414E10;0.0;0.0
1;4.936300433085978E33;-1.887121123170369E10;-1.5352683410050074E10;0.0;0.0
2;9.971163768547661E34;-3.227050253484719E10;4.1983981129015965E9;0.0;0.0
3;2.447776742197932E34;1.728269420374794E8;2.652319904171083E9;0.0;0.0
4;3.886874247470872E34;-3.0198599181381504E10;-2.3668001417903633E10;0.0;0.0
5;8.962434516360528E34;1.9382666888289223E9;2.7548672458008728E10;0.0;0.0
6;3.0404224427691664E34;-2.2853981009162457E10;-2.454239699435018E10;0.0;0.0
7;4.554199396181967E34;-6.5446193853836044E10;-4.678909226863662E10;0.0;0.0
8;1.547838447531395E34;-4.477110830192124E10;5.395407972163451E10;0.0;0.0
9;3.1547885662565013E34;-4.8059894567578735E10;-2.6488267448610466E10;0.0;0.0
10;3.5418254093178823E34;-3.861091404296696E10;-2.0007510899156403E10;0.0;0.0
11;5.590472940561559E34;2.1267338395169727E10;-2.1845523327434597E10;0.0;0.0
12;2.349838047794216E34;-3.0358507007633045E10;6.926377222393745E9;0.0;0.0
13;9.460616191199197E34;7.772374180569035E9;9.70897100839442E9;0.0;0.0
14;2.9930334865663703E34;-1.8639436840170174E10;1.2375224586624168E10;0.0;0.0
15;9.881640194632801E34;-4.35140730847545E10;-3.896075414967762E10;0.0;0.0
16;9.676902817380848E34;-7.18785825780685E10;-1.0637290044949278E10;0.0;0.0
17;9.372983708671811E34;1.7250487750339603E10;6.945930122416117E9;0.0;0.0
18;8.956340478167525E34;-2.176814208810835E10;-2.9922710539592762E10;0.0;0.0
19;8.002799378246718E34;-4.2861571964741455E10;7.510376317060761E8;0.0;0.0
20;7.682663363586393E34;-1.8820507012377037E10;8.250688766720875E9;0.0;0.0
21;1.8846150320253198E34;2.4243575375663227E10;-1.869063859795922E10;0.0;0.0
22;4.857332544720693E34;-2.503767573759327E9;-1.0532352008949036E10;0.0;0.0
23;3.049216198588525E34;-3.1218565437252575E10;1.7122174849319464E10;0.0;0.0
24;8.989687031452404E34;-3.033517871560435E10;8.555904647141243E9;0.0;0.0
25;4.467812164911125E34;-3.981877551865017E10;7.298557792459686E9;0.0;0.0
26;6.638052143908326E34;-2.9233567657174057E10;-1.5974456755013304E10;0.0;0.0
27;1.1271527694896009E34;5.049842334272434E9;9.786734015528593E8;0.0;0.0
28;4.1024835584992095E34;-1.2514106537044659E10;1.4398103940541935E8;0.0;0.0
29;5.743317258556606E34;1.7994495778275875E10;-3.1363121490733475E10;0.0;0.0
30;4.821142291407877E34;-3.0979630328599724E10;2.932128648871618E9;0.0;0.0
31;2.6751485667696726E34;-2.5670033289795666E10;-4.464121791488717E10;0.0;0.0
32;3.588195262237696E34;1.9556139659783985E10;-8.524901673723087E9;0.0;0.0
33;3.394733777617611E34;-4.051871633049147E10;-3.174533955359283E10;0.0;0.0
34;7.272155770288169E34;-1.4654277430514307E10;2.5427599060340256E10;0.0;0.0
35;4.826572128480239E34;-2.4980535609307873E10;-3.9528325703559456E10;0.0;0.0
36;7.871224181107052E34;-5.512812516383722E10;-3.3223475571649807E10;0.0;0.0
37;2.8072476528070507E34;-4.504374270393766E10;-2.7288559900695244E10;0.0;0.0
38;9.035484161975079E34;-1.7249870176447243E10;2.450214748117388E10;0.0;0.0
39;2.2588950511000716E33;-1.9040520128028904E10;-5.816064979035827E10;0.0;0.0
40;1.5216034249035945E34;-5.247598606952578E10;-2.9135612468019585E10;0.0;0.0
41;2.402073273595305E34;-6.3222007062709946E10;-2.622473598623292E10;0.0;0.0
42;1.9378717885357424E34;-5.14885816197296E10;5.398790410532983E10;0.0;0.0
43;5.523711318960815E34;9.762736875962017E9;2.321256226422579E10;0.0;0.0
44;3.0526388106089386E34;-3.116609790722037E10;-1.3624792889607561E10;0.0;0.0
45;8.568419008580326E34;-5.584207050847725E9;-5.256211429606521E10;0.0;0.0
46;5.563070868862936E34;-2.4140291632905403E10;-4.68691514532825E10;0.0;0.0
47;7.784212019255493E34;-7.931535298234239E10;9.763930827812721E9;0.0;0.0
48;3.2616113448137265E34;-4.4167845733935715E10;-6.607628155353956E9;0.0;0.0
49;2.0849282750589427E34;-5.519603245219667E10;-3.163863161456819E10;0.0;0.0
50;9.61619856916984E34;-6.890641052186792E10;-4.1052102800640915E10;0.0;0.0
51;3.3497714006471167E34;-2.410240047691517E10;-6.431254249834936E10;0.0;0.0
52;6.4168225732571805E34;-1.0525390609771126E10;-1.281708107389048E10;0.0;0.0
53;8.696014121096812E34;-4.428445366706586E10;2.128101574393044E10;0.0;0.0
54;3.6724514428018583E34;1.0222675411594887E9;2.202176555986424E10;0.0;0.0
55;9.949142149607763E34;-6.7280503339872925E10;3.4695589423991714E10;0.0;0.0
56;2.0558842992228843E34;4.729258319489628E9;-1.5802408388923864E10;0.0;0.0
57;2.996046739277276E34;-3.321293000492249E10;-1.4917623604602781E10;0.0;0.0
58;8.959204512887398E34;-4.462559363652876E10;-4.1219659331340065E10;0.0;0.0
59;2.7123681865227187E34;2.125179659605914E10;-2.3468713818090687E10;0.0;0.0
60;4.279305034647386E34;-4.106045237818581E10;1.252111935608732E10;0.0;0.0
61;8.792685414389076E34;-4.480502212813921E10;-1.63064128700449E9;0.0;0.0
62;8.815210801982686E34;-1.8001642733329685E10;1.5083716694543672E9;0.0;0.0
63;9.257917267316812E34;4.115385052857273E9;-3.592427274459438E10;0.0;0.0
64;4.0330484660880974E34;-4.401247355585634E10;-1.0047413299844831E10;0.0;0.0
65;8.166766332473733E33;-1.3381334607743786E10;-3.082719918114482E10;0.0;0.0
66;8.748397192890332E34;-3.458550603426285E10;2.8009809555650402E10;0.0;0.0
67;7.986732626823724E34;-3.798191365553834E10;-2.6585825186784393E10;0.0;0.0
68;7.143508895803075E34;2.0742876886765987E10;2.3137020718749786E10;0.0;0.0
69;3.4888616216606793E34;-3.6467948456761185E10;3.125457339135441E10;0.0;0.0
70;2.789583627803281E34;-1.1621769954204376E10;-4.823373634890675E10;0.0;0.0
71;5.77768730968285E33;-1.6602745349259478E10;-1.7505641561149216E10;0.0;0.0
72;9.879095351464881E34;-5.259518737602182E10;9.496921581882105E9;0.0;0.0
73;6.71960597476669E34;-2.0843068256794792E10;1.4885961223315268E10;0.0;0.0
74;3.3658905661497026E34;-3.9068748971307144E10;3.7170047801775336E9;0.0;0.0
75;8.635363027196622E34;-7.372393513069273E10;-7.757246953500328E9;0.0;0.0
76;4.591874203871947E34;-4.302785336663977E10;2.1168876065845707E10;0.0;0.0
77;4.43692669903439E34;-3.0313474217294067E10;1.1338571848395716E10;0.0;0.0
78;8.97656035207213E34;-3.495402782642127E10;1.8958648859493332E10;0.0;0.0
79;4.693984964596368E34;-5.0336614130560074E10;-6.871856044617739E9;0.0;0.0
80;2.3750777444208913E34;2.4407500369203083E10;-6.830679506737439E9;0.0;0.0
81;3.6480603894622308E34;-3.830417194346936E10;1.0719484991555721E10;0.0;0.0
82;3.8217567175208225E34;-5.551739338440254E10;-1.91436888464615E10;0.0;0.0
83;4.0182155709852544E34;-7.034226550858292E10;-4.579303572992806E10;0.0;0.0
84;8.889789403063832E34;-3.3003907938031933E10;-3.098978875178091E10;0.0;0.0
85;1.020822766362627E33;-2.0882724971104668E10;8.193759403197411E9;0.0;0.0
86;1.6465963007318456E34;-3.499991059486715E10;-2.0800338782095596E10;0.0;0.0
87;2.169937423703182E34;-4.979302692633908E10;-1.3775320115920456E10;0.0;0.0
88;5.387595678035804E34;-2.302022988672927E10;-1.1023140126159311E10;0.0;0.0
89;1.054418272020965E34;-2.5789851806570175E10;-6.26187928153162E9;0.0;0.0
90;2.9379023013781215E34;-2.2514573167024315E10;3.0827584495499302E10;0.0;0.0
91;2.1607218125486816E34;-6.573410982068298E9;1.905760956886751E10;0.0;0.0
92;4.49624766597896E34;-1.0130175645930706E10;-1.132533060867083E10;0.0;0.0
93;3.505174323016209E34;-6.102630509759189E10;-1.2261508436406624E10;0.0;0.0
94;7.947820911539785E33;-5.917656086345499E10;-8.286392736783743E7;0.0;0.0
95;7.59710100496466E34;3.7816226064113884E9;9.677397389842215E9;0.0;0.0
96;7.081287964035477E34;-2.8848665352593613E10;4.391842012240649E10;0.0;0.0
97;2.358875426050705E34;-6.664194659737988E10;-1.0980176002442902E10;0.0;0.0
98;9.989696143800022E34;-3.217890912730361E10;2.585294210379872E10;0.0;0.0
99;9.507407923454768E34;-5.4562083367152374E10;-3.6428434719262404E9;0.0;0.0
100;1.5333812223099659E34;-5.468224893871466E10;-3.912653252199759E10;0.0;0.0
101;5.059110389404107E34;-1.5565189195552362E10;-1.8439844713218487E10;0.0;0.0
102;2.3689827450353474E34;-2.5970494748217293E10;1.905538139201199E10;0.0;0.0
103;6.807573067005115E34;-7.788414490578966E10;-2.4211995651937008E7;0.0;0.0
104;2.863639317862934E34;-4.627296670986223E10;2.080238002963654E9;0.0;0.0
105;9.916829844541604E34;-1.9581817463862328E10;-2.9468557579651287E10;0.0;0.0
106;3.5156946239320195E34;-2.459093135624634E10;1.267322504388649E10;0.0;0.0
107;3.636736185186804E34;-6.6899955943272644E10;4.577772900907841E10;0.0;0.0
108;3.5211431344000064E34;-2.452710447742466E10;1.436146680179217E10;0.0;0.0
109;3.04167741621638E34;-1.3950612925372353E9;2.0946074569811836E10;0.0;0.0
110;5.837850237335653E34;-2.155691113313712E10;-2.2686752697204857E10;0.0;0.0
111;7.630912242604453E34;-2.5797911141501038E10;-2.508786282220349E10;0.0;0.0
112;2.8311974174372684E34;-2.1510342977241905E10;2.392770885038289E10;0.0;0.0
113;6.407750266725367E34;-2.4646552481420578E10;3.756788473830301E9;0.0;0.0
114;7.382129175302854E34;-1.670368782475511E10;-5.69215469285057E10;0.0;0.0
115;5.989865745777766E34;-1.0924635961695976E10;-8.223220218224928E9;0.0;0.0
116;3.6654147658579593E34;-7.068320057781052E10;-3.339530938034004E10;0.0;0.0
117;2.69086549300597E34;1.1268888764915478E10;5.0458358895905594E10;0.0;0.0
118;1.4011442178977181E34;-5.077761372091591E9;-6.14701880128006E8;0.0;0.0
119;1.9396790816820754E33;-3.749177221303382E10;2.58273983725406E10;0.0;0.0
120;5.734338158760282E34;-1.7317829716309067E10;-5.203446262476402E10;0.0;0.0
121;6.889226686596932E33;-6.4063246846719406E10;1.17854667008759E10;0.0;0.0
122;7.329491103716786E34;-2.8188966074858646E10;-2.624662400066692E10;0.0;0.0
123;4.666065756743699E34;-5.858852519968529E10;-3.886449014390412E9;0.0;0.0
124;4.894558335088829E34;4.289081844880924E9;-3.448667043046291E10;0.0;0.0
125;1.2429968123688372E34;-3.0818714593569984E9;-4.2260853165988E10;0.0;0.0
126;7.621597043090045E34;-6.1253105424243515E10;-4.845550978791248E10;0.0;0.0
127;6.556063323706017E34;-1.7801701455003647E10;-1.2996781373935331E10;0.0;0.0
128;2.067644911393306E34;-3.605684076350892E10;-7.170249965824518E9;0.0;0.0
129;5.54959049670885E33;-3.923879377748619E10;-8.852623730125137E9;0.0;0.0
130;7.26006201083769E34;-1.758885369851527E10;-2.430514266343347E10;0.0;0.0
131;3.5195213296330173E34;1.793199329387286E10;-2.250535862605271E10;0.0;0.0
132;9.448804054570066E34;-3.52524533859365E10;6.37123365602323E9;0.0;0.0
133;8.746528667295875E34;-4.63350616225934E10;-5.926819203886569E10;0.0;0.0
134;6.694317661852362E34;1.9691151764399143E10;-2.411741919059747E10;0.0;0.0
135;7.781863508478583E34;2.394054751297658E10;1.1423357814874525E10;0.0;0.0
136;5.903682175078872E34;-6.2604571381934265E10;-3.254916629758705E10;0.0;0.0
137;7.426326950708515E34;-7.885213175496536E10;-1.9426682323354445E9;0.0;0.0
138;2.2626568766260434E33;-2.3321142962549343E10;4.0238064035822716E10;0.0;0.0
139;8.135070435777797E34;-1.4964816356849035E10;-4.859674119189154E10;0.0;0.0
140;4.701195764337102E33;-9.251855641067618E10;-2.9060306615012765E9;0.0;0.0
141;5.85055612281806E34;-1.831672389582048E10;-2.359492985405555E10;0.0;0.0
142;8.159252304863248E34;-3.8871084343636986E10;-7.025607649271922E9;0.0;0.0
143;7.129729450670779E34;-1.2752369219185642E10;-2.195209931791788E10;0.0;0.0
144;9.768766518145253E34;-4.7614940660171936E10;1.798126375991992E10;0.0;0.0
145;7.406902512497807E33;-4.56023130697155E10;4.259990321710129E10;0.0;0.0
146;7.135897675628569E34;-2.416071300701854E10;4.4672904654825905E10;0.0;0.0
147;2.4307271262970217E34;-1.7609178947671555E10;1.6840298066935797E10;0.0;0.0
148;5.764807323864068E34;-3.66364681159531E10;-4.517164925117923E9;0.0;0.0
149;4.014164893368218E33;-1.6629564052229536E10;-1.76354748128829E9;0.0;0.0
150;6.168708381126074E34;-4.292997638669667E10;-4.070071643348835E9;0.0;0.0
151;9.117408481669533E34;-1.1627556398692501E10;-2.896816849180124E10;0.0;0.0
152;8.32383062701146E34;-3.702073802305288E10;-1.3667176299245144E10;0.0;0.0
153;1.8294301921338332E34;-1.2140328885011448E10;1.0213320477060194E10;0.0;0.0
154;3.2239447404721925E33;-3.635945139761906E10;1.2416330410403116E10;0.0;0.0
155;3.9848372909893685E34;-4.446650552023408E10;-1.4912808026705328E10;0.0;0.0
156;8.380566848285701E34;-7.267338844326393E10;1.6602694845454313E10;0.0;0.0
157;6.295163755510919E34;6.042691299489437E9;4.1357221742104256E10;0.0;0.0
158;1.4993490274612249E34;-8.476233440754118E10;-1.635045352476606E10;0.0;0.0
159;3.9163828120974847E34;-5.500840518544826E10;-2.9563256872224648E10;0.0;0.0
