id;mass;r_x;r_y;v_x;v_y
0;8.784050217823027E34;3.190700736112876E10;3.794646423261854E10;0.0;0.0
1;2.8288282562054896E34;2.5436695159631386E9;-2.3203241343079918E10;0.0;0.0
2;4.3267940887947975E34;1.3848517620432352E10;-1.5217007279808537E10;0.0;0.0
3;7.37761519665702E34;1.946696578038744E10;-1.3059016980686262E10;0.0;0.0
4;6.305004334788501E34;1.8560755569310913E10;-7.114436941738716E9;0.0;0.0
5;3.657668412579178E34;5.133968456496989E10;1.1028567777622955E10;0.0;0.0
6;1.8352482982922926E34;3.562625001620612E10;-1.5903292718259556E10;0.0;0.0
7;9.217800516047003E34;3.3454704455158546E10;1.3644405856407578E10;0.0;0.0
8;8.309768887386518E34;4.683011177993518E10;2.5426477189211838E10;0.0;0.0
9;1.6778883206059087E34;3.70010516972708E10;-1.418487936997706E10;0.0;0.0
10;8.899098189844769E34;2.946385361587376E10;1.518893907060547E10;0.0;0.0
11;2.9296524309589847E34;1.7925616304248253E10;2.770076650591593E10;0.0;0.0
12;1.6287532318776436E34;3.098749527663973E10;-3.7206938429671087E9;0.0;0.0
13;9.094400949807444E34;4.575668665790993E10;2.0426647842016438E10;0.0;0.0
14;5.979345887363462E34;4.399565934721289E10;-2.3067120000714836E9;0.0;0.0
15;9.66022405178065E34;2.448813543231748E10;-1.4087124187122925E10;0.0;0.0
16;7.8854408862260935E34;4.984012124161632E10;-3.5638807265811775E10;0.0;0.0
17;2.2896747516582984E34;-8.315207163343288E9;4.243505445535526E10;0.0;0.0
18;1.6425926264057872E34;-2.4911876501334686E9;2.6508243104843155E10;0.0;0.0
19;9.754878335528676E34;1.2262638052790731E10;3.514465784357416E10;0.0;0.0
20;4.449153934585686E34;2.9353535701774124E10;2.53155115821936E10;0.0;0.0
21;9.46504852075003E34;1.9788109817963287E10;-3.692305428770902E10;0.0;0.0
22;8.82110489448537E34;4.871341306031155E10;-3.553015905105075E10;0.0;0.0
23;5.719009377413669E34;4.192747154795697E10;-9.629644126302614E9;0.0;0.0
24;5.7576967185979975E34;6.7267744704357574E10;1.578789647575984E9;0.0;0.0
25;3.8970309876490477E34;7.892295606236365E10;2.054095082115378E10;0.0;0.0
26;6.115803177435731E34;6.248343451123599E10;-5.629841759152613E10;0.0;0.0
27;8.378013152401089E34;7.123228447500383E10;3.445283857341052E10;0.0;0.0
28;8.331815468172494E34;1.4747410800867065E10;-1.4473534500596308E10;0.0;0.0
29;3.2332117748277204E34;-6.1470531322648735E9;1.4818904274414879E10;0.0;0.0
30;2.970917658700685E34;3.2673201395371727E10;9.835641262439718E9;0.0;0.0
31;7.236454959837304E34;5.078039347512103E10;-6.360685416114084E10;0.0;0.0
32;6.95286603070558E34;3.361924459105942E10;1.5301734894129457E9;0.0;0.0
33;1.7292634486695729E34;5.816748357219176E10;-3.319661881952518E10;0.0;0.0
34;7.504253926511304E34;2.82112631166334E10;5.575294995472972E10;0.0;0.0
35;8.018252315379185E33;6.368069950354972E10;-2.453922098459158E10;0.0;0.0
36;8.276282395803393E34;4.519077935758796E10;-1.682962040728626E10;0.0;0.0
37;2.282341203682264E34;8.446566423227405E10;2.5117353573569363E10;0.0;0.0
38;3.496205583900227E34;4.937064872695369E10;-1.608186847717672E10;0.0;0.0
39;8.440759394904322E34;2.6526030281115723E8;6.081569601102154E8;0.0;0.0
40;9.079778560635567E34;1.8524382832806786E10;-1.499524012773673E10;0.0;0.0
41;9.18838307757833E34;8.904136455253307E9;-2.376069704210959E10;0.0;0.0
42;1.059879355574589E34;2.1121691390391285E10;4.116304801703987E10;0.0;0.0
43;5.182491955175448E34;1.5393071998728687E10;2.2885899327748413E10;0.0;0.0
