id;mass;r_x;r_y;v_x;v_y
0;7.919559672273546E34;-4.1874062798230774E10;1.6500558688731373E10;0.0;0.0
1;8.98191308961817E34;-1.1203088188318089E10;-2.7480228882775283E9;0.0;0.0
2;9.343412900173755E33;-2.8478964866673824E10;-1.137184375786628E10;0.0;0.0
3;1.8416939003344348E34;3.8733414916971756E10;-1.8113952027547977E10;0.0;0.0
4;1.156049242076129E34;-4.135660476264543E10;-2.2710408907575493E10;0.0;0.0
5;7.997228259189532E34;-1.2930190503157236E10;-4.722755289971152E10;0.0;0.0
6;4.360448232311277E34;-3.4258740063413185E10;2.096883893594388E9;0.0;0.0
7;2.467631135064639E34;1.2144667447647995E10;1.0789447942348957E8;0.0;0.0
8;5.428685402249203E34;-3.367946954846951E10;7.420105774835523E9;0.0;0.0
9;1.885995282098039E33;-5.534903106557387E10;1.3669105981081436E10;0.0;0.0
10;1.345091558175133E34;-3.404234749562095E10;2.8160337086780033E10;0.0;0.0
11;3.0183304911173847E34;-2.1321316262646324E10;-2.4646717639185055E10;0.0;0.0
12;7.484594566693459E34;-3.6506691914782486E10;-1.9077133523077923E10;0.0;0.0
13;4.858916090151127E34;-4.061694369286533E10;-1.0608221254424171E9;0.0;0.0
14;8.052929129864245E34;-7.982857141138585E10;-1.4603739609046768E10;0.0;0.0
15;7.506007667987695E32;-1.94828000797731E10;2.0005220184354944E9;0.0;0.0
16;1.3975216900251425E34;-3.9079379478219185E10;1.8057361405617188E10;0.0;0.0
17;5.991195763521008E34;-2.0592587368104168E10;1.5992614275582909E10;0.0;0.0
18;2.215854387223911E34;-1.1235025339336555E10;1.0019361317700663E9;0.0;0.0
19;9.183269410795149E33;-2.5347503719283524E9;-1.889765179166732E10;0.0;0.0
20;6.672334166260839E34;-1.7822066127329216E10;1.0839775475981155E10;0.0;0.0
21;4.0399391577709126E34;-2.9805659013565742E10;8.11008687917743E9;0.0;0.0
22;3.608105429023518E34;-3.631160336428484E10;-5.949612788373928E10;0.0;0.0
23;5.0627413430789E34;1.6101569004214386E10;-1.1508600197130953E10;0.0;0.0
24;4.459547616397848E34;-1.9917633393447388E10;2.350017100600729E10;0.0;0.0
25;8.857196340425215E34;-2.821411141228566E10;-5.709175864143695E10;0.0;0.0
26;9.778484061446762E34;-3.472323040565049E10;-4.022008608129083E10;0.0;0.0
27;8.345069789023922E34;-2.355555878731282E10;3.230613848246621E9;0.0;0.0
28;9.89441202620697E34;-4.620877853669321E10;-9.132679156667995E9;0.0;0.0
29;8.171194365229062E34;-5.893134473547969E10;-3.4667429304634544E10;0.0;0.0
30;3.91649305131638E34;-7.447785526399286E10;2.090535096430887E10;0.0;0.0
31;4.147663514027881E34;-1.2152620829527819E10;1.5861207918273613E10;0.0;0.0
32;1.464493135454625E34;1.6747206073417358E9;4.412752106202588E9;0.0;0.0
33;4.990576420674217E34;4.326124921098723E10;1.6684088123654694E10;0.0;0.0
34;8.360354772905942E34;1.2961520069465912E10;-1.2182423724760696E10;0.0;0.0
35;3.5060188276571487E34;-2.5377629004901886E10;-2.924831661669515E10;0.0;0.0
36;2.545820701988331E34;-6.406796903000078E10;-3.720081894101151E10;0.0;0.0
37;2.0294708159545918E34;-6.756034618594479E9;-1.6010144954621407E10;0.0;0.0
38;3.4924637705413026E34;-5.074339590606279E10;7.737749137104466E9;0.0;0.0
39;8.72882856124973E34;-6.949063856805328E10;-1.8764592095423347E10;0.0;0.0
40;7.964361319965385E34;-2.366825208966765E10;9.10265781378923E9;0.0;0.0
41;1.648063439507947E34;-5.663015901404888E10;-2.8807054265852703E10;0.0;0.0
42;7.946420628885597E34;-2.1154943376947998E10;1.3757976045276146E10;0.0;0.0
43;9.031868447060301E34;-6.123257387149259E10;-3.5987714926879555E10;0.0;0.0
44;5.933030171314019E33;-5.131017002691093E10;1.2200792058227505E10;0.0;0.0
45;1.4050253657813733E34;-3.6851418199567894E10;-8.894234156939396E9;0.0;0.0
46;1.858394479355642E34;5.818569838330135E9;-9.910478545356876E9;0.0;0.0
47;6.23026569357842E34;-5.384253966051205E9;-3.297114302604744E10;0.0;0.0
48;9.371603112755322E34;1.8403396481298187E10;-7.149589240382073E9;0.0;0.0
49;1.455189001480512E34;-6.2913354413589035E10;5.211496838848317E9;0.0;0.0
50;3.686690544332258E34;-3.4205308594942024E10;1.0716281908367428E10;0.0;0.0
51;8.645475141008966E34;-4.718433020016232E10;-1.5679343146925716E9;0.0;0.0
52;7.636100770002295E34;-3.4170377884181007E10;-2.907307052533012E10;0.0;0.0
53;7.108891046277614E33;-4.1803096277205124E10;-1.9160677124717E10;0.0;0.0
54;9.081642303501897E34;-2.2014673700408894E10;-6.656568563153372E10;0.0;0.0
55;5.518202261980448E34;-2.8067964541656975E10;2.754636997552924E9;0.0;0.0
56;7.223616236569155E34;3.1489565456839867E10;-1.0743325454643627E10;0.0;0.0
57;9.568520425796425E34;-8.96706552895832E9;9.683728418639229E9;0.0;0.0
58;6.181155803188278E34;1.9244390944488106E9;1.0859563455366055E10;0.0;0.0
59;9.473449485485372E34;1.2250881111147514E10;-4.404736755568801E9;0.0;0.0
60;1.9552303286339448E34;-3.50417806758575E10;-1.3378047826562881E10;0.0;0.0
61;2.5480311263637817E34;8.79498848730046E9;-3.4581209284103134E10;0.0;0.0
62;7.4201923888284995E34;-3.3598881482506695E10;-4.354364950424338E9;0.0;0.0
63;6.929256435074729E34;-3.695704899096037E10;2.9311659744231647E10;0.0;0.0
64;7.343796661109672E34;-3.3573706739178387E10;-1.7345693844450256E10;0.0;0.0
65;1.089452390090495E34;-2.8720933997622265E10;-1.2242378221140072E10;0.0;0.0
66;4.953852141728261E34;2.1589156249313583E9;-1.118597368712582E10;0.0;0.0
67;6.845772324121831E34;-2.6498798516748516E10;2.3360610437619102E10;0.0;0.0
68;5.066529063000435E34;-8.867866728585403E10;1.5182376664960194E8;0.0;0.0
69;6.007264146274846E34;-2.048067808246229E10;2.0379146337555275E10;0.0;0.0
70;9.436263727337816E34;-1.660951969711689E10;-4.012312278085755E10;0.0;0.0
71;8.109365298646262E34;-4.296621610518379E10;-2.9466749536690247E10;0.0;0.0
72;4.4753817440134136E33;-5.3154348467103195E10;-1.2206038085655922E10;0.0;0.0
73;8.604512620757737E34;-5.3850564951435394E10;-6.813804376506529E8;0.0;0.0
74;6.106450254603534E34;-4.247537368887158E10;-1.831826136128422E10;0.0;0.0
75;2.5312355820883367E34;-5.189614842358023E10;-2.040470635159112E10;0.0;0.0
76;2.321637173711478E34;-2.202162214892602E10;-2.026499346884609E10;0.0;0.0
77;2.129597489728413E34;-4.334379550910028E10;-1.9055200041314754E10;0.0;0.0
78;5.704499952737385E34;-1.487521936825854E10;-1.4281663910765484E10;0.0;0.0
79;3.4100365656546145E34;-2.769219746546265E10;-1.2434294415887447E10;0.0;0.0
80;8.1235377089494305E34;-8.371336693662422E10;-2.6090937328320026E10;0.0;0.0
81;2.8722746058106075E34;-2.744767465774429E10;-4.259918726229598E10;0.0;0.0
82;8.885311419722406E34;-4.979029427941325E10;1.2607882946029533E10;0.0;0.0
83;9.115223682575827E34;-5.1202924001055084E10;-1.2671920591433035E10;0.0;0.0
84;5.478025848554862E34;-4.6533970510478455E10;-2.009940145435666E9;0.0;0.0
85;2.722751268062929E34;-5.4346387430404655E10;2.1632638194647495E10;0.0;0.0
86;9.734009117968867E34;-4.373982490452255E10;-1.103380998062347E10;0.0;0.0
87;6.674247663306067E34;-3.765338552975168E10;1.4449654411210072E10;0.0;0.0
88;7.454452383157591E34;-4.036819723703208E10;-4.2273096141499357E9;0.0;0.0
89;1.5678475687641242E34;-2.1211518963769627E10;-7.296697152135192E9;0.0;0.0
90;4.282093930142273E34;-5.5502397627850845E10;-1.9303403115337875E10;0.0;0.0
91;7.336789274254441E34;-5.1916936499025314E10;-2.860657879799798E10;0.0;0.0
92;9.90531759775062E34;-3.469356847213789E10;-3.646323075520666E9;0.0;0.0
93;2.1881448572587415E34;3.231911775186741E9;-1.0378691998288261E10;0.0;0.0
94;8.629046836984447E33;-2.8758851933102013E10;-3.661106104425207E10;0.0;0.0
95;2.9336855008550514E33;-1.5522343890578041E10;-2.553765569419819E10;0.0;0.0
96;1.045269760670784E34;-2.5889254601925697E10;3.273284278954835E9;0.0;0.0
97;9.587971126979741E34;-2.295175996688352E10;-2.564297346399745E10;0.0;0.0
98;3.580936038688982E34;1.6083556896282898E10;-5.196079617163238E9;0.0;0.0
99;7.349973817608506E34;-4.4220071033595764E10;-4.59144315723825E10;0.0;0.0
100;6.225574993583399E34;1.9108926495430138E10;-2.980820327416297E9;0.0;0.0
101;1.4142410093397735E34;-2.817596831725216E10;-1.0245747437301208E10;0.0;0.0
102;1.0751665843872439E34;-1.3463290571943726E10;-1.3734710880377632E10;0.0;0.0
103;6.681512582416803E34;-5.7973521933559586E10;-2.1757915095006876E9;0.0;0.0
104;7.655253431220648E34;-4.246630212376915E10;-4.975878527860083E10;0.0;0.0
105;5.989344411161003E34;-1.3971313479925905E10;1.0658555885505333E10;0.0;0.0
106;4.909441114632203E34;-5.017613679846836E9;-1.3102174932036907E10;0.0;0.0
107;2.2150414680990425E34;-9.663216204139206E9;-1.1877148311595015E10;0.0;0.0
108;2.5191764677636815E33;-7.225245183631342E10;-6.432539176550789E8;0.0;0.0
109;5.971898090949962E33;1.5031508424309341E10;2.1858846208207558E10;0.0;0.0
110;1.5106040626547297E34;-1.445361071206874E10;2.105379692664611E10;0.0;0.0
111;2.2074802690118776E34;1.6323466918223999E10;1.5016851510481071E10;0.0;0.0
112;3.357473627323408E34;-3.278855130738929E10;-7.057507105451199E9;0.0;0.0
113;2.462743829121157E34;-3.4485627075450554E9;-9.599366546222916E9;0.0;0.0
114;7.966502834291311E34;-2.3595871239810913E10;-2.2538230484910408E10;0.0;0.0
115;6.083202969679129E33;-3.1663666433402695E10;1.6896214321349972E10;0.0;0.0
116;8.15127560028042E34;-4.991080848867063E10;-2.1449241877110172E10;0.0;0.0
117;4.989146543400353E33;-4.9675344243346596E10;2.2377796900541035E10;0.0;0.0
118;7.089845618319861E34;1.0541337087791039E10;1.7134179655156265E10;0.0;0.0
119;5.062832838233049E34;-3.372773134975441E10;-1.6382096071144726E10;0.0;0.0
120;5.676964280365446E34;-2.113271830934762E10;-3.1425144541288597E10;0.0;0.0
121;5.468207724025649E34;2.2759682092521896E9;-4.3847995255791855E8;0.0;0.0
122;9.11805933439884E34;-7.20236741540192E10;-5.576433231411673E10;0.0;0.0
123;4.137097014765862E34;-5.4643965858718506E10;9.088890438602234E9;0.0;0.0
124;7.117626225039948E34;-6.3684012123616E10;-8.41468443542881E8;0.0;0.0
125;3.805075815330027E34;-4.463215192018584E10;-1.776498343204371E10;0.0;0.0
126;7.580862246516129E34;-7.163414886059284E9;5.55385889456462E9;0.0;0.0
127;9.11984651888195E34;-5.350579932718994E9;-1.1145160637044615E10;0.0;0.0
128;7.640552092601548E34;-1.149754371720491E10;-1.5746806161269337E10;0.0;0.0
129;6.738587453361892E33;-4.332327848233335E10;1.737848910330643E10;0.0;0.0
130;4.367772045597264E34;-2.8181079847210617E10;-5.54734257498693E9;0.0;0.0
131;2.483019919179004E34;5.825648088373203E9;-5.282997645322204E10;0.0;0.0
132;2.673523817943522E34;-9.01476590400998E9;-1.0108923438336515E9;0.0;0.0
133;7.37028302250367E34;-1.7993120011307865E10;9.545749072324476E8;0.0;0.0
134;5.442652566607169E34;-1.2899734384476145E10;-1.2275422241690163E10;0.0;0.0
135;6.757524652346358E34;-4.489971982626476E9;-2.1024193638482613E10;0.0;0.0
136;4.67490655214425E34;-3.1452224521598534E10;-7.0231546472918E9;0.0;0.0
137;7.531106914821906E34;-5.3827005529609375E9;-7.125115957537322E9;0.0;0.0
138;6.772833226221848E34;-5.5288171898611725E10;1.0932938181751644E10;0.0;0.0
139;8.460419692434481E34;-1.9696160852601765E10;-4.031777787792456E10;0.0;0.0
140;4.640535558980706E34;-6.402009515763301E10;9.90056888096986E9;0.0;0.0
141;9.774825238591812E34;-3.306873474849188E10;2.498158143680511E10;0.0;0.0
142;3.2479824910524304E34;-4.4315783034193596E10;-1.0288743229866106E10;0.0;0.0
143;4.051357243141153E34;-6.70398783429819E10;2.9911302023813908E10;0.0;0.0
144;2.571855783616844E34;-3.065905103012505E10;-6.550907791898055E9;0.0;0.0
