id;mass;r_x;r_y;v_x;v_y
0;3.1183282515689106E33;1.0285555103639647E11;1.7445413707637672E10;0.0;0.0
1;3.3605820102261205E34;3.857986046181354E10;2.9627527219712936E10;0.0;0.0
2;3.3937818164353925E34;9.855192621062796E10;1.586124305264713E10;0.0;0.0
3;5.697259851378284E34;8.544960806566171E10;3.3312067389012283E10;0.0;0.0
4;8.522875941737388E34;8.262750465559283E10;7.087834134650417E10;0.0;0.0
5;4.965095860224611E34;4.4558583206272675E10;3.7174968613814716E9;0.0;0.0
6;6.631594306745755E34;8.212635773805566E10;1.0052598208272863E10;0.0;0.0
7;6.078668697491735E34;9.564869657300116E10;2.092062072878342E10;0.0;0.0
8;5.435405607297681E34;8.338754946472447E10;3.2228339193068718E10;0.0;0.0
9;6.2294833550342585E34;6.773363704828219E10;-5.199154333480209E9;0.0;0.0
10;6.377605234224525E34;9.074219135984155E10;3.876428693715381E10;0.0;0.0
11;8.078721975619824E34;6.880755601509875E10;-6.252610187226662E9;0.0;0.0
12;7.449197522031022E34;1.0009552322813373E11;-3.882957619119812E9;0.0;0.0
13;4.709088683793624E34;7.067075229986127E10;7.360835054074237E10;0.0;0.0
14;7.8186596411473755E34;7.413669884694542E10;1.5554917349638353E10;0.0;0.0
15;7.579653619303027E34;4.429169152746003E10;5.389145233836061E10;0.0;0.0
16;3.358284121634691E34;9.095675698438129E10;3.098592068233303E10;0.0;0.0
17;5.998428677213454E34;9.314068998327213E10;3.77236601362651E10;0.0;0.0
18;1.1041739631376448E34;7.973530889547112E10;3.637645771245944E10;0.0;0.0
19;4.666062230450151E34;7.85780130193646E10;4.806266390108069E10;0.0;0.0
20;2.9776998289105707E33;1.1338746705715488E11;3.4501736839037704E8;0.0;0.0
21;9.199966792603363E34;5.8245383383798874E10;5.6602860566418686E10;0.0;0.0
22;8.359685472314372E34;9.200094582426569E10;2.0765100071861713E10;0.0;0.0
23;1.2850793131937152E34;1.0028222824893974E11;3.5415885466300087E9;0.0;0.0
24;8.373105477303705E34;7.215457888977399E10;6.854176512355983E10;0.0;0.0
25;7.850995362880988E34;5.397458932070628E10;1.8349127534818005E10;0.0;0.0
26;7.119158268630735E34;2.2133300911834885E10;2.6061994662733646E10;0.0;0.0
27;1.6479172474804886E33;7.398580697604639E10;-9.869780963461227E8;0.0;0.0
28;3.7597081177257326E34;5.956526637662735E10;8.10072569699225E9;0.0;0.0
