id;mass;r_x;r_y;v_x;v_y
0;6.738976501564957E32;-1.2142821734408678E11;-1.9599464818470173E10;0.0;0.0
1;9.466174262756535E34;-6.663484783141412E10;-1.062313643432771E10;0.0;0.0
2;6.728627050747239E34;-1.6370093566535427E10;4.707862512757491E10;0.0;0.0
3;8.462114215764438E34;-5.635946120711299E10;-3.9893320431328896E10;0.0;0.0
4;3.7849306031046227E34;-6.5353735148888535E10;3.3797271583327934E10;0.0;0.0
5;9.924273206459403E34;-6.673965835239134E10;3.087742607596947E10;0.0;0.0
6;1.5320547153413286E34;-8.567172110260811E9;3.2570167495114758E10;0.0;0.0
7;9.321836529905529E34;-4.576196544408651E10;-2.6666327853378998E10;0.0;0.0
8;7.599947220461681E34;-7.797778695776994E10;-2.492361217233891E10;0.0;0.0
9;6.471545744733301E34;-3.096129346457325E10;1.9326514151318718E10;0.0;0.0
10;8.539630059933888E34;-1.0207483450428033E11;4.161300200587066E10;0.0;0.0
11;4.880957977716978E34;-1.3790530770538868E10;3.2903217086582756E10;0.0;0.0
12;5.061688346361466E34;-1.7768281269170757E10;5.42084634367906E9;0.0;0.0
13;2.905113425189121E34;-3.211008349189187E10;2.141838013985525E10;0.0;0.0
14;4.706863443258254E34;-4.241926443833662E10;3.3339005943062794E10;0.0;0.0
15;1.1727607746143562E34;-5.452829815514972E10;6.823116479867363E7;0.0;0.0
16;4.319416268807644E34;-5.334461015824738E10;1.5237542224040014E10;0.0;0.0
17;1.033969537918932E33;-3.6578894336811226E10;6.327062953855705E9;0.0;0.0
18;8.532970378522133E34;-4.621319046197084E10;4.361412934416838E9;0.0;0.0
19;4.0411180492835E34;-7.215877341994238E10;-3.2676662588742447E10;0.0;0.0
20;3.8538724856322316E34;-5.371078881146092E10;8.738314126718502E9;0.0;0.0
21;3.4660747493190766E34;-5.661176407951025E10;-1.4253440005879631E10;0.0;0.0
22;5.889896622519958E34;4.653312426068794E9;9.576578162910868E9;0.0;0.0
23;5.258939470621746E34;-6.961523227947322E10;-2.071754830247224E10;0.0;0.0
24;8.547050748066504E34;-5.9914277233231606E10;3.3571251193473457E10;0.0;0.0
25;6.287646970714121E34;-1.1597160748015343E10;6.176926318099407E10;0.0;0.0
26;5.5199724100869445E34;-5.435329883915908E10;-6.927991133759253E9;0.0;0.0
27;1.0502584199828193E34;-4.241337425354314E10;-1.054735438212299E10;0.0;0.0
28;4.926803678115726E34;-5.147723147499892E10;7.150212969582224E9;0.0;0.0
29;2.278143733172618E34;-9.35874554929981E10;-2.3995514794794476E10;0.0;0.0
30;8.522938604220173E34;-1.8204473385976837E10;2.316702608528689E10;0.0;0.0
31;8.959613538155943E34;-4.686346732591842E10;-4.802376124040195E9;0.0;0.0
32;2.725709697779964E34;-7.945976590312527E10;-2.965000600013743E10;0.0;0.0
33;7.449287858584257E34;-5.467723804317012E10;-2.2044910394942783E10;0.0;0.0
34;4.896988611781788E34;-8.662906120810417E10;-9.676345348386253E9;0.0;0.0
35;5.754229713291779E34;-4.918281796927643E9;-1.1518577150739166E10;0.0;0.0
36;4.471070465938468E34;-5.2668535690982956E10;1.789725480062094E10;0.0;0.0
37;5.764974476620681E34;-6.8029336712501816E10;-1.7961175448226246E10;0.0;0.0
38;3.697783699056297E33;-6.72748091242663E10;-1.0540522507678509E10;0.0;0.0
39;6.475804437934412E33;-3.673411980517334E10;8.335053463410725E9;0.0;0.0
40;3.9964594148766534E34;-7.383030212956491E10;-1.0442658465976067E9;0.0;0.0
41;7.742437679636609E34;-6.306854206646508E10;2.1489059018365997E10;0.0;0.0
42;6.876614641473175E34;-9.325295037771536E10;3.1439877565627098E10;0.0;0.0
43;6.284044705381796E34;3.977054357119499E9;2.8978624493581898E10;0.0;0.0
44;1.8417266181388161E34;7.141454013536476E9;1.731595257290499E10;0.0;0.0
45;2.435877626332615E34;-4.907274212357077E10;2.2768751354493904E10;0.0;0.0
46;3.7929586081309776E34;-2.5405967977103294E10;2.0494295391989403E10;0.0;0.0
47;2.8268901061003043E34;-3.4081815777072758E10;6.310654955470825E10;0.0;0.0
48;1.894841596419662E34;-5.721550511128557E10;6.945103013914516E10;0.0;0.0
49;7.33019405502575E34;-2.433323369066075E10;2.5774187343543236E10;0.0;0.0
50;4.040749412773394E34;-3.9514290847833786E9;1.4826943671723534E10;0.0;0.0
51;8.891706147762895E34;-3.877744068114772E10;-9.56126368947984E9;0.0;0.0
52;2.2880231334060643E34;-5.367774457672171E10;-1.1585995448008232E9;0.0;0.0
53;3.505559976146708E34;-3.045136146496424E10;2.5325073689137545E9;0.0;0.0
54;7.156681553650473E34;-7.590565985177754E10;4.3763992409831314E10;0.0;0.0
55;7.881790658803377E34;-2.6851239432264717E10;3.810076366703093E10;0.0;0.0
56;1.259129205917797E34;-5.157859041635631E10;-4.857688185942459E9;0.0;0.0
57;4.254598700742972E34;-9.439539938082703E10;-2.34651100504988E10;0.0;0.0
58;7.4415682601576965E34;-3.747648286093834E10;3.972206884398305E10;0.0;0.0
59;9.047887554767701E34;-5.619911739749472E10;-1.3297253616331093E10;0.0;0.0
60;5.41121176768427E34;-3.1694099753826042E10;1.2483279574796715E10;0.0;0.0
61;5.121556796729421E34;-9.287245153939313E10;4.353310689431404E9;0.0;0.0
62;7.719818844246266E33;-5.515193264422796E10;-7.235959092253286E9;0.0;0.0
63;7.248155229173436E34;-7.943288491489903E10;4.032787350454458E10;0.0;0.0
64;7.720661614284089E33;-6.523400987835399E10;1.3515767974838064E10;0.0;0.0
