id;mass;r_x;r_y;v_x;v_y
0;4.257689215440126E34;-2.7926244589483597E10;1.48571395100709E10;0.0;0.0
1;1.5733714862655264E34;-1.9944272601090313E10;4.144446187258576E10;0.0;0.0
2;3.7888336359342204E34;5.526406569024033E9;1.202430962523547E10;0.0;0.0
3;3.8933671866699797E34;-1.4974364523337902E10;3.962013180468557E9;0.0;0.0
4;8.692258711561476E33;2.4521044560684483E10;3.280520312770361E10;0.0;0.0
5;9.234578580486641E34;3.576155637283984E10;1.838911760534752E10;0.0;0.0
6;4.82128326691872E34;-1.9460090701093964E10;4.310040681052995E10;0.0;0.0
7;2.7982839756015216E34;-2.1418343275393867E10;-1.4657704405594826E7;0.0;0.0
8;4.496328475740771E32;4.254421699515576E10;3.980444926791535E10;0.0;0.0
9;1.410487332717427E34;4.407282196593067E10;-2.0080055414537067E10;0.0;0.0
10;2.0058483427455278E34;-1.6106339412896664E10;1.2829653663908401E10;0.0;0.0
11;4.500211404566797E32;2.6481626487568016E10;8.821116807468248E9;0.0;0.0
12;8.775394005386541E33;7.43881647703E9;-1.4380521352324787E10;0.0;0.0
13;6.898668271014701E34;7.61041228385891E8;3.76647569660089E10;0.0;0.0
14;8.300389864566311E34;1.4380808678323864E10;9.07083721711998E7;0.0;0.0
15;2.396490820938584E34;4.080663606698754E10;3.239470670233547E10;0.0;0.0
16;8.870519743063367E33;-2.6290055982280903E9;-4.499501871811231E9;0.0;0.0
17;4.102560171678053E34;1.4786432498433887E10;-2.3634809442696438E10;0.0;0.0
18;4.165236191679652E34;6.417524884605008E10;-1.301931485764885E8;0.0;0.0
19;6.245844329248845E34;1.013479905245492E9;4.512253740610264E10;0.0;0.0
20;6.156017443241374E34;3.01084563005976E9;1.1034688538469933E10;0.0;0.0
21;5.2794963868579495E34;3.2620693683115894E10;-7.550478778080878E9;0.0;0.0
22;3.583813731983152E34;5.169083870731277E9;-2.8417848726802517E10;0.0;0.0
23;5.269853026574598E34;3.7180213981245705E10;-2.904780097253567E10;0.0;0.0
24;2.2502701393780734E34;-8.506706488383167E9;-2.2162502683684273E10;0.0;0.0
25;3.1435111515838643E34;-4.6382034295662346E10;1.9346380624099327E10;0.0;0.0
26;4.311643579280226E34;3.035570502816256E10;1.2239806341891129E10;0.0;0.0
27;3.2991975006165423E34;5.710856184618608E9;8.493219347839432E9;0.0;0.0
28;2.185118611155138E34;2.597884280313498E10;-3.03723094330674E10;0.0;0.0
29;2.915568980846136E33;4.6912019141435104E10;3.3180725604200478E9;0.0;0.0
30;4.778053014004525E34;4.3144276679475E10;6.9748919132490425E9;0.0;0.0
31;2.374487144172285E34;2.8952527055176506E10;-2.8569414616298534E10;0.0;0.0
32;5.377086327376561E34;1.786709082190481E10;-5.471415896571889E9;0.0;0.0
33;3.7188490976088847E34;-5.908681022807474E9;-1.3431462549632645E8;0.0;0.0
34;8.41838462774429E34;2.6551911881118378E10;6.695495544607086E9;0.0;0.0
35;5.961005398204501E34;-7.524399930725479E7;1.3158786367282566E10;0.0;0.0
36;3.407562645904613E33;-1.4695024995571297E10;2.213658945291964E10;0.0;0.0
37;7.831453378425349E34;1.5144347956908695E10;8.434595851969475E9;0.0;0.0
38;7.783468132884907E34;-3.4111885713439735E10;-7.982832284427812E9;0.0;0.0
39;2.839264379067061E33;1.9740492330830193E9;3.623854078063717E10;0.0;0.0
40;8.105046004927388E33;-4.7566434445362045E10;1.8099511576031307E10;0.0;0.0
41;4.698113920148573E34;2.239038644888603E10;2.6950518285075794E10;0.0;0.0
42;6.094238907215271E32;-6.28045525444158E9;-4.007722743538219E10;0.0;0.0
43;5.355704674582866E34;1.6583730039704037E10;3.410727673223928E10;0.0;0.0
44;8.18572313720687E34;1.295907596814276E10;2.1540995841545662E10;0.0;0.0
45;1.3930688923086506E34;-1.894368863491061E10;-1.2263834049186623E10;0.0;0.0
46;8.013457069363565E34;-1.173701284334092E10;2.8054742579611694E10;0.0;0.0
