id;mass;r_x;r_y;v_x;v_y
0;4.355335254267975E34;-4.5874232463210396E10;-3.294425992359668E10;0.0;0.0
1;4.561504272309663E34;-2.0555466129429756E10;-7.898426748546526E9;0.0;0.0
2;1.0437326233980904E34;-2.8341688118350124E10;2.294357028524208E8;0.0;0.0
3;7.290732674734637E34;-1.0797438395475634E10;-3.137351647398453E8;0.0;0.0
4;3.339233471569429E34;-2.0581029414216408E10;-3.434787672920944E9;0.0;0.0
5;9.22110273344645E34;-2.1645794149364853E9;-9.350152107510445E9;0.0;0.0
6;3.917570383751158E34;-3.18507091639341E10;6.882115168389591E9;0.0;0.0
7;5.119525453031362E34;4.867196777033207E9;-1.0478003930698692E10;0.0;0.0
8;7.776693613963216E34;-2.6031161918504787E10;-2.087298658020519E10;0.0;0.0
9;6.396401275653528E34;-3.633889671120502E10;-4.561529977939148E9;0.0;0.0
