id;mass;r_x;r_y;v_x;v_y
0;2.680606874341432E34;1.4724815551964481E10;-7.799990522906576E9;0.0;0.0
1;3.445892339383123E34;3.513777594059579E10;-7.586876131542185E9;0.0;0.0
2;9.94352923110084E34;3.705531829804712E10;-5.626977090676989E10;0.0;0.0
3;4.335411460688886E34;-5.021995233818726E9;-1.7521806993485085E10;0.0;0.0
4;9.27720144943466E34;4.473256531669351E10;5.332523448673664E10;0.0;0.0
5;1.7494195628974624E34;3.0424922835988903E9;-5.6159597376420845E10;0.0;0.0
6;9.499095722852879E34;-2.6926964414585567E10;3.947509267201244E10;0.0;0.0
7;6.035678938384959E34;-5.50828300088166E9;-5.432761837571225E9;0.0;0.0
8;7.223828962919821E34;-1.6324286564233112E10;-1.884182277657344E10;0.0;0.0
9;1.6044996470389565E34;2.5334704967959274E10;-4.440364726594057E9;0.0;0.0
