id;mass;r_x;r_y;v_x;v_y
0;4.8234882585229105E34;-5.548350932320772E10;-7.23766168944275E9;0.0;0.0
1;3.7183837441233067E33;-2.207671662425638E10;-1.644970722395446E10;0.0;0.0
2;4.0467537246039078E34;-3.0378613779430977E10;-5.62917568316866E9;0.0;0.0
3;3.462310697818853E34;-7.380915617001137E9;2.011269612472957E10;0.0;0.0
4;6.711217542020737E34;-4.984814763377055E10;-2.3616776361999216E9;0.0;0.0
5;2.4742906739353584E34;-8.053322590326077E10;-3.0846401476654247E10;0.0;0.0
6;1.5666776949002598E34;-1.6035758936824766E10;1.3883108629074501E10;0.0;0.0
7;2.902025369993102E34;-4.548460007497928E10;2.3794245810048252E10;0.0;0.0
8;1.0872979120582029E34;3.474594382518341E9;2.9002045323574433E9;0.0;0.0
9;8.792911067132089E34;-1.5817704443127377E10;3.3657718674507294E10;0.0;0.0
